HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,SOFTWARE,LANGUAGE,Defective
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,10,3,0
11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,10,3,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,10,3,0
13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,10,3,0
16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,10,3,0
16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.43,5.33,239.85,0.01,13,0.19,13.33,44.97,10,3,0
11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,10,3,0
21.1,15.17,4853.33,0.11,80,0.07,269.63,320.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
46.66,12.03,6756.37,0.19,100,0.08,375.35,561.47,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
12.67,10.0,1267.11,0.04,31,0.1,70.4,126.71,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
13.33,9.0,1080.0,0.04,30,0.11,60.0,120.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
16.73,5.5,506.0,0.03,23,0.18,28.11,92.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,10,3,0
11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.43,5.33,239.85,0.01,13,0.19,13.33,44.97,10,3,0
11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
203.6,64.48,846697.33,4.38,1839,0.02,47038.74,13129.63,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
23.34,11.0,2824.34,0.09,56,0.09,156.91,256.76,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
17.61,15.36,4156.06,0.09,59,0.07,230.89,270.51,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
62.27,1.11,76.88,0.02,20,0.9,4.27,69.19,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
18.65,22.0,9025.89,0.14,92,0.05,501.44,410.27,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
17.6,5.63,556.83,0.03,26,0.18,30.93,98.99,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
23.34,28.93,19537.5,0.23,139,0.03,1085.42,675.26,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.43,5.33,239.85,0.01,13,0.19,13.33,44.97,10,3,0
11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.43,5.33,239.85,0.01,13,0.19,13.33,44.97,10,3,0
11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
62.27,1.11,76.88,0.02,20,0.9,4.27,69.19,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,1
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,1
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,1
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,1
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
8.45,0.75,4.75,0.0,4,1.33,0.26,6.34,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,10,3,0
9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,10,3,0
16.14,3.5,197.65,0.02,17,0.29,10.98,56.47,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,0
8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,0
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,0
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,0
13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,0
8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,10,3,1
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,0
17.72,3.0,159.45,0.02,16,0.33,8.86,53.15,10,3,1
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
