BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,Defective,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LANGUAGE,LOC_BLANK,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PATHOLOGICAL_COMPLEXITY,PERCENT_COMMENTS,SOFTWARE
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,5,0,5,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,3,0,0,0,2,2,1.0,0,0,2,0.2,5,0,5,0,5,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,6,0,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,6,0,6,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,6,0,6,0,1,0.0,10
15,1,28,8,0.18,14,2,0.25,1,31,6,0.71,7,0.88,21.4,27.0,15598.04,0.19,126,0.04,866.56,577.71,3,2,4,8,40,44,0.75,7,14,25,0.14,56,54,72,12,12,0,1,23.08,10
9,2,16,5,0.21,8,3,0.6,1,18,4,0.75,4,0.8,33.08,12.35,5046.16,0.14,81,0.08,280.34,408.6,3,1,1,2,23,24,0.8,4,8,15,0.17,29,38,43,20,13,0,1,11.54,10
3,0,4,2,0.4,2,1,0.5,0,5,1,0.0,2,1.0,10.28,4.38,196.76,0.01,13,0.23,10.93,44.97,3,0,0,2,5,5,0.5,1,2,5,0.22,9,5,8,4,7,0,1,28.57,10
3,2,4,2,0.12,2,2,1.0,0,6,1,0.0,2,1.0,32.25,11.29,4115.0,0.12,75,0.09,228.61,364.35,3,2,0,2,17,17,0.5,1,2,6,0.08,24,32,43,17,12,0,1,10.53,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,3,2,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
19,13,16,14,0.22,8,13,0.93,0,40,1,0.0,12,0.86,33.3,42.05,58872.9,0.47,238,0.02,3270.72,1400.07,3,12,3,2,62,65,0.07,4,8,28,0.17,81,87,151,30,29,0,1,7.46,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
7,0,12,4,0.14,6,1,0.25,0,14,4,1.0,4,1.0,26.17,10.91,3114.55,0.1,65,0.09,173.03,285.5,3,1,2,9,27,29,1.0,3,6,12,0.09,45,24,41,11,10,0,1,28.95,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,0,4,0,4,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,1,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,3,0,0,0,2,2,1.0,0,0,2,0.2,5,0,5,0,5,1,1,0.0,10
5,0,8,3,0.13,4,1,0.33,0,9,1,0.0,3,1.0,24.3,9.09,2008.11,0.07,52,0.11,111.56,220.89,3,1,0,4,23,23,0.33,2,4,8,0.1,30,25,27,11,8,0,1,14.81,10
11,1,20,6,0.23,10,4,0.67,0,22,1,0.0,6,1.0,18.81,16.79,5302.51,0.11,68,0.06,294.58,315.78,3,0,1,0,25,26,0.17,5,10,18,0.18,33,31,37,12,13,0,1,3.85,10
7,2,12,4,0.14,6,3,0.75,0,13,3,0.67,4,1.0,34.97,17.73,10989.58,0.21,119,0.06,610.53,619.92,3,2,0,5,28,28,0.75,3,6,11,0.1,40,52,67,22,15,0,1,15.15,10
1,1,0,1,0.5,0,1,1.0,1,2,1,0.0,1,1.0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,3,0,0,0,2,2,1.0,0,0,3,0.25,4,1,5,1,5,0,1,0.0,10
5,2,8,3,0.12,4,3,1.0,0,11,1,0.0,3,1.0,37.91,14.32,7772.51,0.18,105,0.07,431.81,542.84,3,1,0,3,26,26,0.33,2,4,10,0.08,37,45,60,22,14,0,1,10.34,10
5,2,8,3,0.12,4,3,1.0,0,11,1,0.0,3,1.0,37.91,14.32,7772.51,0.18,105,0.07,431.81,542.84,3,2,0,3,26,26,0.33,2,4,10,0.08,37,45,60,22,14,0,1,10.34,10
17,8,32,9,0.17,16,7,0.78,1,39,1,0.0,9,1.0,76.32,13.91,14765.92,0.35,179,0.07,820.33,1061.6,3,5,0,14,54,54,0.11,8,16,32,0.12,75,72,107,44,17,0,1,20.59,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
7,1,12,4,0.1,6,2,0.5,1,16,1,0.0,4,1.0,26.31,22.94,13846.09,0.2,123,0.04,769.23,603.55,3,2,0,3,40,40,0.25,3,6,14,0.09,47,60,63,17,13,0,1,6.98,10
3,2,4,2,0.12,2,2,1.0,0,6,1,0.0,2,1.0,32.25,11.29,4115.0,0.12,75,0.09,228.61,364.35,3,1,0,2,17,17,0.5,1,2,6,0.08,24,32,43,17,12,0,1,10.53,10
1,2,0,1,0.33,0,1,1.0,0,3,1,0.0,1,1.0,13.29,3.75,186.86,0.02,15,0.27,10.38,49.83,3,0,0,1,3,3,1.0,0,0,4,0.1,10,5,10,4,6,0,1,25.0,10
11,3,18,6,0.16,8,5,0.83,0,21,6,1.0,6,1.0,37.87,22.33,18888.31,0.28,154,0.04,1049.35,845.75,3,1,0,5,37,37,1.0,5,9,17,0.13,45,67,87,27,18,0,1,11.9,10
7,2,10,4,0.17,4,3,0.75,0,12,3,0.67,4,1.0,31.72,17.63,9853.99,0.19,109,0.06,547.44,559.09,3,1,0,2,24,24,0.75,3,5,10,0.14,29,47,62,20,15,0,1,7.69,10
3,2,4,2,0.12,2,2,1.0,1,6,1,0.0,1,0.5,26.69,12.86,4411.7,0.11,73,0.08,245.09,343.13,3,2,0,2,17,17,0.5,1,2,6,0.09,23,30,43,14,12,0,1,10.53,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,3,2,3,0,1,0.0,10
5,2,8,3,0.12,4,3,1.0,0,11,1,0.0,3,1.0,31.95,16.58,8781.23,0.18,105,0.06,487.85,529.66,3,1,0,3,26,26,0.33,2,4,10,0.09,32,45,60,19,14,0,1,10.34,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,1,1,1.0,0,0,2,0.33,3,0,1,0,1,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,9,5,7,0,1,14.29,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,9,5,7,0,1,14.29,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,1,0,0,2,2,1.0,0,0,2,0.2,5,1,3,1,3,0,1,0.0,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,9,5,7,0,1,14.29,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,0.5,2,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,3,0,0,0,2,2,1.0,0,0,2,0.25,4,2,5,2,5,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,6.97,2.0,27.86,0.0,6,0.5,1.55,13.93,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,5,1,4,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.17,6,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,6.97,2.0,27.86,0.0,6,0.5,1.55,13.93,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,5,1,4,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.25,4,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,3,0,1,0.5,0,1,1.0,0,4,1,0.0,0,0.0,10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,3,0,0,0,2,2,1.0,0,0,5,0.25,4,2,8,2,6,0,1,0.0,10
1,2,0,1,0.33,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,3,3,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,3,0,1,0.33,0,1,1.0,0,4,1,0.0,1,1.0,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,0,0,0,3,3,1.0,0,0,5,0.2,5,3,9,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,0,0.0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,3,0,0,0,2,2,1.0,0,0,4,0.25,4,1,7,1,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,7,2,6,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.2,5,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,5,2,4,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,0,0,0,2,2,1.0,0,0,4,0.2,5,3,8,3,7,0,1,0.0,10
1,2,0,1,0.5,0,1,1.0,0,3,1,0.0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,3,0,0,0,2,2,1.0,0,0,4,0.25,4,2,5,2,4,0,1,0.0,10
1,0,0,1,1.0,0,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,2,1.0,1,0,1,0,1,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
3,0,4,2,0.33,2,1,0.5,0,5,1,0.0,2,1.0,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,3,1,0,0,6,6,0.5,1,2,5,0.22,9,5,10,4,7,0,1,0.0,10
3,1,4,2,0.25,2,1,0.5,0,6,1,0.0,1,0.5,14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,3,2,2,0,6,8,0.5,1,2,6,0.17,12,9,10,7,8,0,1,25.0,10
5,0,8,3,0.27,4,1,0.33,0,10,1,0.0,3,1.0,12.67,10.0,1267.11,0.04,31,0.1,70.4,126.71,3,3,1,0,10,11,0.33,2,4,9,0.18,17,14,17,7,10,0,1,9.09,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,9,5,7,0,1,14.29,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,9,5,7,0,1,14.29,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,10,5,8,0,1,14.29,10
7,0,10,4,0.29,4,1,0.25,0,11,3,0.67,4,1.0,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,3,2,1,1,13,14,0.75,3,5,9,0.2,20,19,26,10,11,0,1,13.33,10
5,0,8,3,0.27,4,1,0.33,0,10,1,0.0,3,1.0,13.33,9.0,1080.0,0.04,30,0.11,60.0,120.0,3,3,1,0,10,11,0.33,2,4,9,0.19,16,14,16,7,9,0,1,9.09,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,3,1,0,6,7,0.5,1,2,5,0.17,12,7,9,5,7,0,1,14.29,10
7,0,10,4,0.29,4,1,0.25,0,11,3,0.67,4,1.0,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,3,3,1,1,13,14,0.75,3,5,9,0.19,21,19,26,10,11,0,1,13.33,10
3,0,4,2,0.29,2,1,0.5,0,5,1,0.0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,3,2,1,0,6,7,0.5,1,2,5,0.18,11,7,9,5,7,0,1,14.29,10
3,0,4,2,0.33,2,1,0.5,0,5,1,0.0,2,1.0,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,3,1,0,0,6,6,0.5,1,2,5,0.22,9,5,10,4,7,0,1,0.0,10
3,1,4,2,0.22,2,1,0.5,0,6,1,0.0,1,0.5,16.73,5.5,506.0,0.03,23,0.18,28.11,92.0,3,2,2,0,7,9,0.5,1,2,6,0.15,13,11,12,8,8,0,1,22.22,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
9,0,16,5,0.25,8,1,0.2,0,19,1,0.0,5,1.0,23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,3,2,6,0,14,20,0.2,4,8,16,0.2,25,29,28,13,10,0,1,30.0,10
3,1,4,2,0.25,2,1,0.5,0,6,1,0.0,1,0.5,14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,3,2,1,0,7,8,0.5,1,2,6,0.17,12,9,10,7,8,0,1,12.5,10
7,1,10,4,0.29,4,1,0.25,0,12,3,0.67,3,0.75,19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,3,2,1,1,13,14,0.75,3,5,10,0.2,20,20,24,11,11,0,1,13.33,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
1,0,0,1,0.5,0,1,1.0,0,1,1,0.0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,3,0,0,0,2,2,1.0,0,0,2,0.25,4,1,3,1,3,0,1,0.0,10
