McCabe_loc,McCabe_v(g),McCabe_ev(g),McCabe_iv(g),Language,SOFTWARE,defects
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
16.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
18.0,2.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
14.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
17.0,2.0,1.0,2.0,,,0
9.0,1.0,1.0,1.0,,,0
14.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
16.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
49.0,9.0,5.0,9.0,,,0
13.0,2.0,1.0,2.0,,,0
14.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
28.0,4.0,1.0,1.0,,,0
28.0,4.0,1.0,1.0,,,0
23.0,3.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
35.0,2.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
47.0,3.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
41.0,5.0,3.0,5.0,,,0
41.0,5.0,3.0,5.0,,,0
53.0,5.0,3.0,5.0,,,0
15.0,4.0,3.0,4.0,,,0
14.0,2.0,1.0,2.0,,,0
82.0,9.0,1.0,9.0,,,0
41.0,5.0,3.0,5.0,,,0
60.0,6.0,1.0,5.0,,,0
12.0,1.0,1.0,1.0,,,0
11.0,3.0,1.0,3.0,,,0
68.0,7.0,1.0,7.0,,,0
11.0,1.0,1.0,1.0,,,0
60.0,11.0,5.0,11.0,,,0
24.0,4.0,1.0,4.0,,,0
51.0,13.0,8.0,13.0,,,0
12.0,2.0,1.0,2.0,,,0
13.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
16.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
51.0,13.0,8.0,13.0,,,0
13.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
24.0,3.0,3.0,3.0,,,0
54.0,18.0,11.0,18.0,,,0
13.0,2.0,1.0,2.0,,,0
7.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
25.0,4.0,1.0,4.0,,,0
7.0,1.0,1.0,1.0,,,0
53.0,7.0,3.0,7.0,,,0
64.0,12.0,5.0,12.0,,,0
18.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
13.0,2.0,1.0,2.0,,,0
15.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
48.0,6.0,3.0,6.0,,,0
24.0,3.0,3.0,3.0,,,0
15.0,1.0,1.0,1.0,,,0
39.0,5.0,3.0,5.0,,,0
63.0,8.0,1.0,7.0,,,0
23.0,2.0,1.0,2.0,,,0
17.0,1.0,1.0,1.0,,,0
34.0,3.0,1.0,3.0,,,0
26.0,2.0,1.0,2.0,,,0
22.0,2.0,1.0,2.0,,,0
31.0,3.0,1.0,3.0,,,0
23.0,2.0,1.0,2.0,,,0
24.0,2.0,1.0,2.0,,,0
16.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
16.0,1.0,1.0,1.0,,,0
16.0,1.0,1.0,1.0,,,0
16.0,1.0,1.0,1.0,,,0
23.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
16.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
16.0,1.0,1.0,1.0,,,0
18.0,1.0,1.0,1.0,,,0
18.0,1.0,1.0,1.0,,,0
27.0,2.0,1.0,2.0,,,0
18.0,1.0,1.0,1.0,,,0
18.0,1.0,1.0,1.0,,,0
127.0,25.0,7.0,22.0,,,0
25.0,5.0,5.0,4.0,,,0
48.0,4.0,1.0,4.0,,,0
6.0,2.0,1.0,1.0,,,0
60.0,2.0,1.0,2.0,,,0
22.0,2.0,1.0,2.0,,,0
22.0,2.0,1.0,2.0,,,0
20.0,2.0,1.0,2.0,,,0
21.0,3.0,1.0,3.0,,,0
31.0,6.0,5.0,6.0,,,0
52.0,7.0,3.0,7.0,,,0
6.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
18.0,1.0,1.0,1.0,,,0
13.0,2.0,1.0,2.0,,,0
51.0,13.0,8.0,13.0,,,0
15.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
15.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
13.0,2.0,1.0,2.0,,,0
51.0,13.0,8.0,13.0,,,0
15.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
112.0,12.0,7.0,12.0,,,0
33.0,4.0,1.0,4.0,,,0
33.0,4.0,1.0,4.0,,,0
38.0,4.0,3.0,4.0,,,0
34.0,3.0,1.0,3.0,,,0
9.0,1.0,1.0,1.0,,,0
34.0,5.0,4.0,5.0,,,0
24.0,2.0,1.0,2.0,,,0
29.0,3.0,1.0,3.0,,,0
17.0,2.0,1.0,2.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
20.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
28.0,2.0,1.0,2.0,,,0
18.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
32.0,3.0,1.0,3.0,,,0
23.0,1.0,1.0,1.0,,,0
23.0,1.0,1.0,1.0,,,0
31.0,4.0,1.0,4.0,,,0
40.0,4.0,1.0,4.0,,,0
5.0,1.0,1.0,1.0,,,0
16.0,1.0,1.0,1.0,,,0
28.0,5.0,1.0,4.0,,,0
14.0,1.0,1.0,1.0,,,0
30.0,4.0,1.0,4.0,,,0
24.0,3.0,1.0,3.0,,,0
9.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
37.0,4.0,1.0,4.0,,,0
15.0,2.0,1.0,2.0,,,0
5.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
25.0,1.0,1.0,1.0,,,0
22.0,1.0,1.0,1.0,,,0
32.0,4.0,1.0,4.0,,,0
1.0,1.0,1.0,1.0,,,0
18.0,2.0,1.0,2.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
16.0,3.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
19.0,4.0,1.0,4.0,,,0
19.0,4.0,1.0,4.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
20.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
28.0,4.0,1.0,1.0,,,0
55.0,6.0,3.0,4.0,,,0
5.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
12.0,1.0,1.0,1.0,,,0
12.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
12.0,2.0,1.0,2.0,,,0
6.0,1.0,1.0,1.0,,,0
14.0,2.0,1.0,2.0,,,0
23.0,5.0,1.0,5.0,,,0
5.0,1.0,1.0,1.0,,,0
18.0,1.0,1.0,1.0,,,0
16.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
16.0,1.0,1.0,1.0,,,0
14.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
38.0,4.0,3.0,4.0,,,0
18.0,1.0,1.0,1.0,,,0
13.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
16.0,1.0,1.0,1.0,,,0
14.0,1.0,1.0,1.0,,,0
14.0,3.0,1.0,3.0,,,0
10.0,1.0,1.0,1.0,,,0
13.0,1.0,1.0,1.0,,,0
11.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
7.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
45.0,6.0,1.0,6.0,,,0
19.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
7.0,2.0,1.0,2.0,,,0
73.0,12.0,1.0,9.0,,,0
7.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
11.0,3.0,1.0,2.0,,,0
9.0,3.0,1.0,3.0,,,0
38.0,9.0,1.0,2.0,,,0
6.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
31.0,4.0,1.0,4.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
17.0,3.0,1.0,3.0,,,0
29.0,4.0,1.0,3.0,,,0
15.0,2.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
79.0,7.0,4.0,5.0,,,0
1.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
12.0,2.0,1.0,2.0,,,0
23.0,5.0,1.0,2.0,,,0
13.0,2.0,1.0,2.0,,,0
41.0,7.0,1.0,1.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
10.0,2.0,1.0,2.0,,,0
6.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
14.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
1.0,1.0,1.0,1.0,,,0
8.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
40.0,4.0,1.0,4.0,,,0
1.0,1.0,1.0,1.0,,,0
37.0,4.0,1.0,4.0,,,0
3.0,1.0,1.0,1.0,,,0
143.0,17.0,1.0,6.0,,,0
6.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
107.0,18.0,11.0,12.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
53.0,3.0,1.0,2.0,,,0
34.0,5.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
39.0,3.0,1.0,3.0,,,0
52.0,5.0,3.0,5.0,,,0
20.0,4.0,1.0,1.0,,,0
25.0,4.0,1.0,3.0,,,0
28.0,4.0,1.0,3.0,,,0
28.0,4.0,1.0,3.0,,,0
5.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
32.0,4.0,3.0,3.0,,,0
13.0,2.0,1.0,1.0,,,0
73.0,7.0,1.0,7.0,,,0
16.0,2.0,1.0,2.0,,,0
2.0,1.0,1.0,1.0,,,0
283.0,34.0,26.0,29.0,,,0
18.0,3.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
21.0,2.0,1.0,2.0,,,0
1.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
10.0,2.0,1.0,2.0,,,0
9.0,2.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
26.0,3.0,1.0,3.0,,,0
35.0,3.0,1.0,3.0,,,0
1.0,1.0,1.0,1.0,,,0
13.0,1.0,1.0,1.0,,,0
131.0,17.0,10.0,15.0,,,0
1.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
33.0,3.0,1.0,3.0,,,0
44.0,6.0,3.0,6.0,,,0
12.0,2.0,1.0,2.0,,,0
14.0,2.0,1.0,2.0,,,0
36.0,3.0,1.0,3.0,,,0
16.0,2.0,1.0,2.0,,,0
91.0,8.0,1.0,8.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
9.0,2.0,1.0,2.0,,,0
9.0,3.0,1.0,1.0,,,0
12.0,3.0,3.0,3.0,,,0
83.0,7.0,1.0,6.0,,,0
79.0,7.0,1.0,4.0,,,0
120.0,19.0,6.0,11.0,,,0
131.0,20.0,7.0,12.0,,,0
17.0,3.0,1.0,2.0,,,0
9.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
7.0,2.0,1.0,2.0,,,0
14.0,3.0,1.0,2.0,,,0
13.0,3.0,1.0,2.0,,,0
1.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
8.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
9.0,2.0,1.0,2.0,,,0
16.0,3.0,1.0,3.0,,,0
9.0,2.0,1.0,2.0,,,0
54.0,4.0,1.0,2.0,,,0
6.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
14.0,3.0,1.0,1.0,,,0
20.0,4.0,1.0,4.0,,,0
11.0,1.0,1.0,1.0,,,0
12.0,3.0,1.0,3.0,,,0
4.0,1.0,1.0,1.0,,,0
18.0,3.0,1.0,1.0,,,0
20.0,4.0,1.0,1.0,,,0
12.0,3.0,1.0,3.0,,,0
16.0,4.0,1.0,1.0,,,0
6.0,2.0,1.0,2.0,,,0
6.0,2.0,1.0,2.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
10.0,2.0,1.0,1.0,,,0
9.0,2.0,1.0,2.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
20.0,2.0,1.0,2.0,,,0
8.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
88.0,15.0,1.0,14.0,,,0
26.0,4.0,3.0,3.0,,,0
27.0,7.0,7.0,2.0,,,0
15.0,1.0,1.0,1.0,,,0
20.0,2.0,1.0,2.0,,,0
15.0,1.0,1.0,1.0,,,0
20.0,2.0,1.0,2.0,,,0
36.0,9.0,9.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
45.0,6.0,5.0,6.0,,,0
116.0,17.0,8.0,16.0,,,0
44.0,7.0,5.0,7.0,,,0
32.0,4.0,1.0,4.0,,,0
26.0,2.0,1.0,2.0,,,0
99.0,19.0,15.0,19.0,,,0
52.0,10.0,6.0,10.0,,,0
52.0,6.0,1.0,6.0,,,0
5.0,1.0,1.0,1.0,,,0
93.0,10.0,3.0,10.0,,,0
31.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
22.0,3.0,1.0,3.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
25.0,3.0,1.0,3.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
66.0,9.0,1.0,9.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,2.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
28.0,4.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
62.0,10.0,7.0,10.0,,,0
44.0,8.0,7.0,5.0,,,0
44.0,8.0,7.0,5.0,,,0
3.0,1.0,1.0,1.0,,,0
19.0,2.0,1.0,2.0,,,0
3.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
24.0,2.0,1.0,2.0,,,0
21.0,3.0,1.0,3.0,,,0
12.0,1.0,1.0,1.0,,,0
42.0,5.0,3.0,3.0,,,0
5.0,3.0,3.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
45.0,11.0,4.0,3.0,,,0
2.0,1.0,1.0,1.0,,,0
9.0,3.0,3.0,2.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
20.0,3.0,3.0,2.0,,,0
2.0,1.0,1.0,1.0,,,0
20.0,3.0,3.0,3.0,,,0
13.0,5.0,5.0,1.0,,,0
15.0,3.0,1.0,1.0,,,0
28.0,11.0,11.0,10.0,,,0
2.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
76.0,13.0,10.0,7.0,,,0
69.0,11.0,10.0,7.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
39.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
2.0,2.0,1.0,1.0,,,0
46.0,7.0,1.0,7.0,,,0
5.0,1.0,1.0,1.0,,,0
36.0,6.0,4.0,6.0,,,0
6.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
8.0,2.0,1.0,1.0,,,0
60.0,17.0,5.0,7.0,,,0
70.0,20.0,5.0,6.0,,,0
93.0,25.0,5.0,11.0,,,0
44.0,13.0,7.0,6.0,,,0
3.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
31.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
34.0,1.0,1.0,1.0,,,0
21.0,2.0,1.0,2.0,,,0
45.0,3.0,1.0,3.0,,,0
6.0,1.0,1.0,1.0,,,0
27.0,2.0,1.0,2.0,,,0
48.0,10.0,8.0,4.0,,,0
6.0,1.0,1.0,1.0,,,0
27.0,3.0,1.0,3.0,,,0
27.0,1.0,1.0,1.0,,,0
37.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
26.0,2.0,1.0,2.0,,,0
15.0,2.0,1.0,2.0,,,0
6.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
9.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
5.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
131.0,18.0,1.0,18.0,,,0
15.0,1.0,1.0,1.0,,,0
20.0,2.0,1.0,2.0,,,0
15.0,2.0,1.0,2.0,,,0
20.0,2.0,1.0,2.0,,,0
15.0,1.0,1.0,1.0,,,0
15.0,2.0,1.0,2.0,,,0
17.0,2.0,1.0,2.0,,,0
9.0,1.0,1.0,1.0,,,0
1.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
19.0,2.0,1.0,2.0,,,0
1.0,1.0,1.0,1.0,,,0
15.0,1.0,1.0,1.0,,,0
2.0,1.0,1.0,1.0,,,0
38.0,3.0,1.0,3.0,,,0
44.0,5.0,3.0,4.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
27.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
29.0,2.0,1.0,2.0,,,0
38.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
15.0,2.0,1.0,2.0,,,0
27.0,2.0,1.0,2.0,,,0
26.0,1.0,1.0,1.0,,,0
24.0,1.0,1.0,1.0,,,0
6.0,1.0,1.0,1.0,,,0
23.0,2.0,1.0,2.0,,,0
21.0,2.0,1.0,2.0,,,0
15.0,2.0,1.0,2.0,,,0
26.0,2.0,1.0,2.0,,,0
13.0,1.0,1.0,1.0,,,0
15.0,2.0,1.0,2.0,,,0
4.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
10.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
7.0,3.0,1.0,3.0,,,0
3.0,1.0,1.0,1.0,,,0
4.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
7.0,3.0,1.0,3.0,,,0
3.0,1.0,1.0,1.0,,,0
3.0,1.0,1.0,1.0,,,0
59.0,11.0,1.0,11.0,,,0
66.0,6.0,1.0,6.0,,,0
26.0,1.0,1.0,1.0,,,0
17.0,3.0,3.0,3.0,,,0
34.0,9.0,7.0,6.0,,,0
25.0,3.0,1.0,3.0,,,0
12.0,1.0,1.0,1.0,,,0
63.0,7.0,6.0,7.0,,,0
17.0,2.0,1.0,2.0,,,0
61.0,7.0,6.0,7.0,,,0
16.0,2.0,1.0,2.0,,,0
19.0,2.0,1.0,2.0,,,0
