Halstead_b,Halstead_d,Halstead_e,Halstead_i,Halstead_l,Halstead_lOBlank,Halstead_lOCode,Halstead_lOComment,Halstead_n,Halstead_t,Halstead_v,Language,McCabe_ev(g),McCabe_iv(g),McCabe_loc,McCabe_v(g),SOFTWARE,branchCount,defects,locCodeAndComment,total_Op,total_Opnd,uniq_Op,uniq_Opnd
0.11,7.62,2491.25,42.92,0.13,1,14,0,66.0,138.4,326.98,0,1.0,2.0,17.0,2.0,1,3.0,0,0,34.0,32.0,10.0,21.0
0.43,46.0,59779.23,28.25,0.02,7,1,6,241.0,3321.07,1299.55,0,6.0,2.0,20.0,6.0,0,11.0,0,0,165.0,76.0,23.0,19.0
0.22,15.83,10470.55,41.8,0.06,5,34,0,127.0,581.7,661.6,0,1.0,6.0,42.0,6.0,1,11.0,0,1,75.0,52.0,14.0,23.0
0.16,12.05,5722.62,39.43,0.08,1,22,0,95.0,317.92,475.0,0,1.0,5.0,25.0,5.0,1,9.0,0,0,49.0,46.0,11.0,21.0
0.35,29.5,30809.45,35.4,0.03,12,74,0,187.0,1711.64,1044.39,0,1.0,4.0,89.0,9.0,1,14.0,0,0,128.0,59.0,24.0,24.0
0.05,12.25,1966.61,13.11,0.08,0,7,0,36.0,109.26,160.54,1,1.0,1.0,9.0,2.0,2,3.0,0,0,22.0,14.0,14.0,8.0
0.08,9.75,2444.99,25.72,0.1,4,11,0,54.0,135.83,250.77,0,1.0,1.0,17.0,2.0,1,3.0,0,0,36.0,18.0,13.0,12.0
0.11,8.16,2575.6,38.72,0.12,2,14,0,68.0,143.09,315.78,1,1.0,2.0,23.0,2.0,2,3.0,0,0,39.0,29.0,9.0,16.0
0.0,1.5,12.0,5.33,0.67,0,2,0,4.0,0.67,8.0,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,1.0,3.0,1.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,0,0,4.0,3.0,4.0,3.0
0.12,16.67,5848.95,21.06,0.06,3,17,4,73.0,324.94,350.94,0,1.0,2.0,26.0,3.0,1,5.0,0,0,48.0,25.0,16.0,12.0
0.05,7.5,1094.61,19.46,0.13,0,14,0,35.0,60.81,145.95,1,1.0,2.0,17.0,2.0,2,3.0,0,0,23.0,12.0,10.0,8.0
0.41,17.16,20968.33,71.18,0.06,7,53,0,206.0,1164.91,1221.73,0,1.0,3.0,62.0,3.0,1,5.0,0,0,124.0,82.0,18.0,43.0
1.37,73.51,302786.31,56.03,0.01,17,137,15,679.0,16821.46,4118.87,0,39.0,5.0,173.0,45.0,1,89.0,0,0,432.0,247.0,25.0,42.0
0.07,7.92,1659.28,26.47,0.13,3,21,0,47.0,92.18,209.59,0,6.0,4.0,26.0,7.0,1,13.0,0,0,28.0,19.0,10.0,12.0
0.07,8.25,1679.37,24.67,0.12,1,12,0,45.0,93.3,203.56,1,1.0,1.0,18.0,1.0,2,1.0,0,0,27.0,18.0,11.0,12.0
0.09,13.5,3670.21,20.14,0.07,3,15,0,64.0,203.9,271.87,0,1.0,2.0,20.0,3.0,1,5.0,0,0,34.0,30.0,9.0,10.0
0.02,3.5,213.31,17.41,0.29,2,4,0,17.0,11.85,60.94,0,1.0,1.0,8.0,1.0,1,1.0,0,0,10.0,7.0,6.0,6.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5.0,5.0,36.0,5.0,1,9.0,0,0,0.0,0.0,0.0,0.0
0.05,9.29,1290.47,14.97,0.11,2,11,0,34.0,71.69,138.97,0,1.0,2.0,15.0,3.0,1,5.0,0,0,21.0,13.0,10.0,7.0
0.03,7.33,599.49,11.15,0.14,0,5,0,20.0,33.31,81.75,0,1.0,1.0,5.0,2.0,3,3.0,0,7,12.0,8.0,11.0,6.0
6.13,88.44,1626925.91,207.99,0.01,29,480,10,2445.0,90384.77,18395.11,0,11.0,21.0,522.0,28.0,1,55.0,0,1,1320.0,1125.0,25.0,159.0
0.22,16.19,10535.84,40.19,0.06,2,16,5,124.0,585.32,650.74,0,1.0,3.0,18.0,7.0,3,13.0,0,10,84.0,40.0,17.0,21.0
0.02,4.0,250.04,15.63,0.25,0,2,0,16.0,13.89,62.51,0,1.0,1.0,4.0,2.0,1,3.0,0,0,9.0,7.0,8.0,7.0
0.14,15.35,6299.97,26.73,0.07,1,28,0,80.0,350.0,410.34,0,1.0,1.0,31.0,7.0,1,9.0,0,0,51.0,29.0,18.0,17.0
0.05,6.55,1046.69,24.43,0.15,3,9,1,37.0,58.15,159.91,0,1.0,2.0,16.0,2.0,1,3.0,0,0,21.0,16.0,9.0,11.0
0.14,12.57,5316.29,33.66,0.08,6,34,2,88.0,295.35,423.05,1,4.0,5.0,44.0,5.0,2,9.0,0,0,59.0,29.0,13.0,15.0
0.05,6.25,975.5,24.97,0.16,1,11,0,35.0,54.19,156.08,1,1.0,2.0,14.0,2.0,2,3.0,0,0,20.0,15.0,10.0,12.0
0.02,3.6,174.36,13.45,0.28,1,4,0,14.0,9.69,48.43,0,1.0,1.0,7.0,1.0,1,1.0,0,0,8.0,6.0,6.0,5.0
0.43,18.78,24116.87,68.36,0.05,12,1,8,214.0,1339.83,1284.0,0,1.0,2.0,32.0,2.0,0,3.0,0,0,118.0,96.0,18.0,46.0
0.24,38.33,27983.33,19.04,0.03,4,41,4,146.0,1554.63,730.0,0,7.0,3.0,51.0,10.0,1,19.0,0,0,100.0,46.0,20.0,12.0
0.11,12.38,4223.86,27.58,0.08,1,21,0,71.0,234.66,341.32,0,1.0,4.0,24.0,4.0,1,7.0,0,0,38.0,33.0,12.0,16.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,22.0,4.0,1,7.0,0,0,0.0,0.0,0.0,0.0
0.02,6.0,344.16,9.56,0.17,1,7,0,16.0,19.12,57.36,1,1.0,1.0,10.0,2.0,2,3.0,0,0,10.0,6.0,8.0,4.0
0.37,26.0,28557.64,42.25,0.04,9,61,4,200.0,1586.54,1098.37,0,4.0,2.0,79.0,8.0,1,15.0,0,0,122.0,78.0,18.0,27.0
0.03,4.29,348.9,19.0,0.23,0,5,0,22.0,19.38,81.41,0,1.0,1.0,5.0,1.0,3,1.0,0,1,12.0,10.0,6.0,7.0
0.08,10.08,2417.47,23.78,0.1,3,12,5,53.0,134.3,239.75,0,1.0,2.0,22.0,3.0,1,5.0,0,0,31.0,22.0,11.0,12.0
0.09,12.83,3438.37,20.88,0.08,0,12,0,57.0,191.02,267.93,0,1.0,1.0,12.0,1.0,3,1.0,0,0,35.0,22.0,14.0,12.0
0.0,1.5,17.41,7.74,0.67,0,3,1,5.0,0.97,11.61,0,1.0,1.0,3.0,1.0,3,1.0,0,0,3.0,2.0,3.0,2.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.0,0.5,4.0,16.0,2.0,0,5,0,4.0,0.22,8.0,1,1.0,1.0,8.0,1.0,2,1.0,0,0,1.0,3.0,1.0,3.0
0.19,28.29,15698.57,19.62,0.04,1,21,4,111.0,872.14,555.0,0,3.0,1.0,22.0,5.0,3,9.0,0,6,67.0,44.0,18.0,14.0
0.34,21.43,22079.52,48.08,0.05,21,61,0,167.0,1226.64,1030.38,0,1.0,16.0,84.0,19.0,1,21.0,0,0,107.0,60.0,30.0,42.0
0.09,8.21,2297.39,34.05,0.12,4,23,11,61.0,127.63,279.68,1,1.0,4.0,40.0,4.0,2,7.0,0,0,38.0,23.0,10.0,14.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3.0,2.0,17.0,5.0,1,9.0,0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1,1.0,1.0,3.0,1.0,2,1.0,0,0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,17.0,17.0,46.0,17.0,1,33.0,0,0,0.0,0.0,0.0,0.0
0.03,3.06,279.21,29.91,0.33,0,7,0,24.0,15.51,91.38,0,1.0,2.0,9.0,2.0,1,3.0,0,0,13.0,11.0,5.0,9.0
0.24,14.26,10431.63,51.31,0.07,8,33,1,131.0,579.53,731.63,0,8.0,9.0,44.0,11.0,1,21.0,0,0,79.0,52.0,17.0,31.0
0.13,18.37,7101.42,21.05,0.05,6,28,2,76.0,394.52,386.65,0,7.0,2.0,38.0,8.0,1,15.0,0,0,47.0,29.0,19.0,15.0
0.21,20.36,12784.03,30.85,0.05,4,23,5,118.0,710.22,627.99,0,3.0,2.0,35.0,4.0,1,7.0,0,0,77.0,45.0,19.0,21.0
0.03,6.4,521.02,12.72,0.16,0,8,0,22.0,28.95,81.41,0,1.0,2.0,10.0,2.0,1,3.0,0,0,14.0,8.0,8.0,5.0
0.04,9.0,1044.0,12.89,0.11,2,10,1,29.0,58.0,116.0,0,1.0,2.0,15.0,2.0,1,3.0,0,0,15.0,14.0,9.0,7.0
0.02,8.75,527.0,6.88,0.11,0,5,0,19.0,29.28,60.23,0,1.0,2.0,7.0,2.0,1,3.0,0,0,14.0,5.0,7.0,2.0
0.03,6.0,548.26,15.23,0.17,3,12,0,24.0,30.46,91.38,1,1.0,2.0,17.0,2.0,2,3.0,0,0,15.0,9.0,8.0,6.0
0.03,3.0,281.3,31.26,0.33,4,7,0,24.0,15.63,93.77,0,1.0,1.0,13.0,1.0,1,1.0,0,0,12.0,12.0,5.0,10.0
0.14,15.87,6474.72,25.72,0.06,6,27,3,84.0,359.71,408.07,0,6.0,4.0,38.0,6.0,1,11.0,0,0,50.0,34.0,14.0,15.0
0.01,2.0,39.3,9.83,0.5,0,3,3,7.0,2.18,19.65,0,1.0,1.0,3.0,1.0,3,1.0,0,1,4.0,3.0,4.0,3.0
0.13,9.35,3566.77,40.8,0.11,3,17,0,77.0,198.15,381.47,0,1.0,3.0,22.0,3.0,1,5.0,0,0,43.0,34.0,11.0,20.0
0.01,3.0,124.54,13.84,0.33,0,3,0,12.0,6.92,41.51,0,1.0,1.0,5.0,1.0,1,1.0,0,0,7.0,5.0,6.0,5.0
0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,2.0,0,1.0,1.0,0.0,1.0,3,1.0,0,0,2.0,0.0,2.0,0.0
0.15,19.41,9000.1,23.88,0.05,2,18,0,89.0,500.01,463.64,0,1.0,1.0,22.0,3.0,1,5.0,0,0,56.0,33.0,20.0,17.0
0.6,50.42,90280.8,35.52,0.02,31,95,30,328.0,5015.6,1790.69,0,10.0,11.0,158.0,21.0,1,41.0,0,0,207.0,121.0,20.0,24.0
0.03,6.75,574.49,12.61,0.15,0,4,0,23.0,31.92,85.11,0,3.0,3.0,4.0,3.0,3,5.0,0,0,17.0,6.0,9.0,4.0
0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,2.0,0,1.0,1.0,0.0,1.0,3,1.0,0,0,2.0,0.0,2.0,0.0
0.08,11.33,2688.1,20.93,0.09,1,19,0,54.0,149.34,237.19,1,1.0,3.0,22.0,3.0,2,5.0,0,0,37.0,17.0,12.0,9.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.01,2.5,38.77,6.2,0.4,0,4,0,6.0,2.15,15.51,0,1.0,1.0,4.0,1.0,1,1.0,0,0,5.0,1.0,5.0,1.0
0.04,3.27,361.18,33.72,0.31,2,6,0,27.0,20.07,110.36,1,1.0,1.0,12.0,1.0,2,1.0,0,0,15.0,12.0,6.0,11.0
0.05,3.39,547.68,47.58,0.29,1,10,0,38.0,30.43,161.42,0,1.0,1.0,13.0,1.0,1,1.0,0,0,19.0,19.0,5.0,14.0
0.03,3.5,280.0,22.86,0.29,2,5,1,20.0,15.56,80.0,0,1.0,1.0,10.0,1.0,1,1.0,0,0,11.0,9.0,7.0,9.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,19.0,2.0,1,3.0,0,0,0.0,0.0,0.0,0.0
0.05,7.0,1039.23,21.21,0.14,0,6,0,38.0,57.74,148.46,0,1.0,1.0,8.0,1.0,1,1.0,0,0,22.0,16.0,7.0,8.0
0.08,14.3,3299.03,16.12,0.07,0,11,0,51.0,183.28,230.7,0,1.0,3.0,11.0,5.0,3,9.0,0,1,29.0,22.0,13.0,10.0
0.17,17.1,8766.9,29.98,0.06,5,22,1,97.0,487.05,512.67,0,4.0,3.0,31.0,4.0,1,7.0,0,1,61.0,36.0,19.0,20.0
0.72,22.95,49471.62,93.92,0.04,12,91,20,340.0,2748.42,2155.55,1,7.0,12.0,131.0,20.0,2,39.0,0,6,200.0,140.0,20.0,61.0
0.35,18.07,18928.42,57.94,0.06,5,69,0,193.0,1051.58,1047.27,1,8.0,14.0,76.0,14.0,2,27.0,0,0,132.0,61.0,16.0,27.0
0.08,12.35,2905.03,19.05,0.08,3,12,0,52.0,161.39,235.23,0,1.0,1.0,17.0,2.0,1,3.0,0,0,33.0,19.0,13.0,10.0
0.49,31.62,46271.52,46.28,0.03,55,43,4,243.0,2570.64,1463.44,0,5.0,5.0,104.0,7.0,1,13.0,0,0,154.0,89.0,27.0,38.0
0.0,1.5,17.41,7.74,0.67,0,2,0,5.0,0.97,11.61,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,2.0,3.0,2.0
0.01,3.5,133.19,10.87,0.29,0,4,0,11.0,7.4,38.05,0,1.0,1.0,4.0,1.0,3,1.0,0,0,7.0,4.0,7.0,4.0
0.22,13.11,8638.52,50.23,0.08,5,30,1,115.0,479.92,658.71,0,1.0,2.0,38.0,2.0,1,3.0,0,0,64.0,51.0,18.0,35.0
0.03,9.0,747.43,9.23,0.11,0,5,1,25.0,41.52,83.05,0,1.0,1.0,6.0,1.0,1,1.0,0,0,13.0,12.0,6.0,4.0
0.01,2.5,38.77,6.2,0.4,0,2,0,6.0,2.15,15.51,0,1.0,1.0,4.0,1.0,1,1.0,0,0,5.0,1.0,5.0,1.0
0.02,5.63,291.41,9.21,0.18,0,3,0,14.0,16.19,51.81,0,1.0,2.0,5.0,3.0,1,5.0,0,0,9.0,5.0,9.0,4.0
0.08,9.17,2197.7,26.15,0.11,4,19,0,53.0,122.09,239.75,0,1.0,5.0,25.0,5.0,1,6.0,0,0,33.0,20.0,11.0,12.0
0.02,3.0,155.42,17.27,0.33,0,3,1,14.0,8.63,51.81,0,1.0,1.0,6.0,2.0,1,3.0,0,0,7.0,7.0,6.0,7.0
0.03,5.5,433.78,14.34,0.18,1,8,0,22.0,24.1,78.87,0,1.0,2.0,11.0,2.0,1,3.0,0,0,11.0,11.0,6.0,6.0
0.16,16.0,7919.03,30.93,0.06,12,2,28,93.0,439.95,494.94,0,1.0,3.0,37.0,5.0,0,9.0,0,0,61.0,32.0,20.0,20.0
0.0,1.5,12.0,5.33,0.67,0,1,0,4.0,0.67,8.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.1,16.67,5207.97,18.75,0.06,3,15,0,65.0,289.33,312.48,0,4.0,3.0,20.0,4.0,1,7.0,0,0,40.0,25.0,16.0,12.0
0.03,5.25,407.97,14.8,0.19,2,4,2,21.0,22.67,77.71,0,1.0,1.0,10.0,1.0,1,1.0,0,0,12.0,9.0,7.0,6.0
0.02,2.29,134.42,25.73,0.44,0,5,0,17.0,7.47,58.81,1,1.0,1.0,7.0,1.0,2,1.0,0,0,9.0,8.0,4.0,7.0
0.05,15.0,2305.97,10.25,0.07,0,12,12,35.0,128.11,153.73,1,1.0,2.0,27.0,2.0,2,3.0,0,0,20.0,15.0,14.0,7.0
0.03,4.5,338.78,16.73,0.22,1,8,0,21.0,18.82,75.28,0,1.0,2.0,11.0,2.0,1,3.0,0,0,12.0,9.0,6.0,6.0
0.11,16.8,5394.13,19.11,0.06,4,12,0,72.0,299.67,321.08,0,1.0,2.0,18.0,2.0,1,3.0,0,0,44.0,28.0,12.0,10.0
0.01,2.0,69.74,17.43,0.5,0,2,0,11.0,3.87,34.87,0,1.0,1.0,4.0,1.0,1,1.0,0,0,6.0,5.0,4.0,5.0
0.33,17.21,16963.26,57.28,0.06,40,3,47,169.0,942.4,985.76,0,1.0,5.0,41.0,6.0,0,11.0,0,0,110.0,59.0,21.0,36.0
0.33,86.33,84699.71,11.36,0.01,10,36,3,227.0,4705.54,981.08,0,1.0,2.0,52.0,2.0,1,3.0,0,0,153.0,74.0,14.0,6.0
0.01,5.0,154.4,6.18,0.2,0,3,0,11.0,8.58,30.88,0,1.0,1.0,5.0,1.0,1,1.0,0,0,7.0,4.0,5.0,2.0
0.32,17.0,16474.27,57.0,0.06,4,46,0,170.0,915.24,969.07,0,9.0,9.0,53.0,11.0,1,21.0,0,0,100.0,70.0,17.0,35.0
0.59,37.34,65822.89,47.21,0.03,21,85,0,283.0,3656.83,1762.76,0,5.0,18.0,108.0,20.0,1,25.0,0,0,177.0,106.0,31.0,44.0
0.01,4.0,113.74,7.11,0.25,0,3,0,11.0,6.32,28.43,0,1.0,1.0,5.0,1.0,1,1.0,0,0,7.0,4.0,4.0,2.0
0.04,10.8,1233.58,10.58,0.09,2,13,0,30.0,68.53,114.22,0,1.0,1.0,17.0,3.0,1,5.0,0,0,18.0,12.0,9.0,5.0
0.07,7.38,1589.34,29.14,0.14,3,13,1,49.0,88.3,215.22,0,1.0,2.0,19.0,2.0,1,3.0,0,0,25.0,24.0,8.0,13.0
0.02,3.43,241.06,20.51,0.29,0,0,0,19.0,13.39,70.31,0,1.0,1.0,6.0,1.0,0,1.0,0,0,11.0,8.0,6.0,7.0
0.19,21.26,12333.82,27.28,0.05,6,32,0,109.0,685.21,580.09,0,4.0,5.0,40.0,7.0,1,13.0,0,0,62.0,47.0,19.0,21.0
0.12,23.38,8403.09,15.38,0.04,0,17,0,74.0,466.84,359.49,0,6.0,3.0,17.0,6.0,3,11.0,0,1,41.0,33.0,17.0,12.0
0.02,3.6,174.36,13.45,0.28,1,4,0,14.0,9.69,48.43,0,1.0,1.0,7.0,1.0,1,1.0,0,0,8.0,6.0,6.0,5.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,0,0,4.0,3.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,1.0,9.0,1.0,1,1.0,0,0,0.0,0.0,0.0,0.0
0.15,19.2,8370.61,22.71,0.05,3,26,0,88.0,465.03,435.97,0,1.0,4.0,31.0,6.0,1,11.0,0,0,52.0,36.0,16.0,15.0
0.04,8.0,843.89,13.19,0.13,1,7,0,27.0,46.88,105.49,0,1.0,2.0,10.0,2.0,1,3.0,0,0,13.0,14.0,8.0,7.0
0.0,1.5,12.0,5.33,0.67,0,2,0,4.0,0.67,8.0,1,1.0,1.0,4.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.02,4.67,345.37,15.86,0.21,2,7,0,20.0,19.19,74.01,0,1.0,2.0,11.0,2.0,1,3.0,0,0,12.0,8.0,7.0,6.0
0.02,4.0,250.04,15.63,0.25,0,2,0,16.0,13.89,62.51,0,1.0,1.0,4.0,2.0,1,3.0,0,0,9.0,7.0,8.0,7.0
0.0,1.5,12.0,5.33,0.67,0,3,0,4.0,0.67,8.0,0,1.0,1.0,3.0,1.0,3,1.0,0,0,3.0,1.0,3.0,1.0
0.06,9.33,1667.09,19.14,0.11,2,9,0,38.0,92.62,178.62,0,3.0,2.0,13.0,3.0,1,5.0,0,0,22.0,16.0,14.0,12.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.08,5.88,1420.47,41.05,0.17,4,11,0,52.0,78.92,241.48,0,1.0,1.0,17.0,1.0,1,1.0,0,0,27.0,25.0,8.0,17.0
0.15,14.21,6434.3,31.86,0.07,6,27,0,89.0,357.46,452.78,1,3.0,4.0,42.0,5.0,2,9.0,0,0,53.0,36.0,15.0,19.0
0.01,2.0,39.3,9.83,0.5,0,2,0,7.0,2.18,19.65,0,1.0,1.0,4.0,1.0,1,1.0,0,0,4.0,3.0,4.0,3.0
0.31,18.64,17204.0,49.52,0.05,14,92,9,190.0,955.78,923.02,0,1.0,3.0,117.0,13.0,1,25.0,0,0,129.0,61.0,11.0,18.0
0.08,13.12,2955.43,17.16,0.08,0,14,0,54.0,164.19,225.18,0,1.0,2.0,16.0,2.0,1,3.0,0,0,33.0,21.0,10.0,8.0
0.0,1.5,17.41,7.74,0.67,0,0,0,5.0,0.97,11.61,1,1.0,1.0,1.0,1.0,2,1.0,0,0,3.0,2.0,3.0,2.0
1.25,39.24,147640.36,95.89,0.03,17,123,20,584.0,8202.24,3762.68,0,5.0,13.0,164.0,18.0,1,35.0,0,1,381.0,206.0,24.0,63.0
0.06,6.8,1276.0,27.6,0.15,1,9,0,45.0,70.89,187.65,0,1.0,3.0,12.0,3.0,1,5.0,0,0,28.0,17.0,8.0,10.0
0.03,10.0,951.84,9.52,0.1,0,7,0,25.0,52.88,95.18,1,1.0,3.0,9.0,3.0,2,5.0,0,0,17.0,8.0,10.0,4.0
0.01,2.0,54.0,13.5,0.5,0,2,0,9.0,3.0,27.0,0,1.0,1.0,4.0,1.0,1,1.0,0,0,5.0,4.0,4.0,4.0
0.0,1.5,12.0,5.33,0.67,1,2,0,4.0,0.67,8.0,0,1.0,1.0,5.0,1.0,1,1.0,0,0,3.0,1.0,3.0,1.0
0.13,10.4,4144.47,38.32,0.1,1,18,0,79.0,230.25,398.51,0,1.0,2.0,21.0,2.0,1,3.0,0,0,47.0,32.0,13.0,20.0
0.08,13.13,3160.62,18.35,0.08,2,21,0,54.0,175.59,240.81,0,4.0,5.0,25.0,5.0,1,9.0,0,0,39.0,15.0,14.0,8.0
0.11,6.89,2299.04,48.44,0.15,1,23,0,71.0,127.72,333.73,0,1.0,1.0,26.0,1.0,1,1.0,0,0,40.0,31.0,8.0,18.0
0.14,14.64,5931.87,27.68,0.07,2,13,4,79.0,329.55,405.21,0,4.0,4.0,21.0,6.0,1,11.0,0,0,48.0,31.0,17.0,18.0
0.01,2.5,67.5,10.8,0.4,0,4,0,9.0,3.75,27.0,1,1.0,1.0,6.0,1.0,2,1.0,0,0,6.0,3.0,5.0,3.0
0.03,4.5,378.0,18.67,0.22,0,5,2,21.0,21.0,84.0,0,1.0,1.0,5.0,1.0,3,1.0,0,2,12.0,9.0,8.0,8.0
0.29,11.64,10138.45,74.85,0.09,3,55,0,166.0,563.25,871.16,0,1.0,12.0,60.0,13.0,1,25.0,0,0,91.0,75.0,9.0,29.0
0.02,6.0,418.56,11.63,0.17,1,9,0,21.0,23.25,69.76,0,1.0,3.0,12.0,3.0,1,5.0,0,0,13.0,8.0,6.0,4.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,2.0,16.0,4.0,1,7.0,0,0,0.0,0.0,0.0,0.0
0.05,4.73,702.84,31.45,0.21,0,14,4,35.0,39.05,148.68,0,1.0,2.0,14.0,2.0,3,3.0,0,7,22.0,13.0,8.0,11.0
2.34,97.82,685920.72,71.69,0.01,42,228,35,1097.0,38106.71,7012.37,0,30.0,14.0,312.0,39.0,1,77.0,0,5,684.0,413.0,27.0,57.0
0.14,6.36,2658.64,65.65,0.16,5,17,0,86.0,147.7,417.79,0,1.0,1.0,24.0,1.0,1,1.0,0,0,46.0,40.0,7.0,22.0
0.04,8.0,867.34,13.55,0.13,3,12,0,26.0,48.19,108.42,0,1.0,2.0,17.0,3.0,1,5.0,0,0,18.0,8.0,12.0,6.0
1.55,44.86,208407.84,103.54,0.02,5,129,2,721.0,11578.21,4645.36,0,63.0,59.0,138.0,66.0,1,131.0,0,0,439.0,282.0,21.0,66.0
0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,4.0,2.0,27.0,5.0,1,9.0,0,0,0.0,0.0,0.0,0.0
0.03,3.67,300.83,22.38,0.27,3,5,0,21.0,16.71,82.04,0,1.0,1.0,10.0,2.0,1,3.0,0,0,10.0,11.0,6.0,9.0
0.01,3.5,145.3,11.86,0.29,0,3,0,12.0,8.07,41.51,0,1.0,1.0,5.0,1.0,1,1.0,0,0,8.0,4.0,7.0,4.0
0.01,1.5,37.9,16.84,0.67,0,3,0,9.0,2.11,25.27,0,1.0,1.0,5.0,1.0,1,1.0,0,0,5.0,4.0,3.0,4.0
0.31,24.18,22153.96,37.89,0.04,34,11,31,171.0,1230.78,916.14,0,1.0,2.0,36.0,2.0,0,3.0,0,0,115.0,56.0,19.0,22.0
0.0,1.5,12.0,5.33,0.67,0,2,0,4.0,0.67,8.0,0,1.0,1.0,4.0,1.0,1,1.0,0,0,3.0,1.0,3.0,1.0
0.01,2.5,99.66,15.95,0.4,0,0,0,12.0,5.54,39.86,1,1.0,1.0,2.0,1.0,2,1.0,0,0,7.0,5.0,5.0,5.0
0.1,14.7,4246.13,19.65,0.07,3,19,3,63.0,235.9,288.85,1,4.0,5.0,27.0,5.0,2,9.0,0,0,42.0,21.0,14.0,10.0
0.37,24.34,27145.47,45.82,0.04,0,33,5,211.0,1508.08,1115.22,0,1.0,2.0,40.0,6.0,1,7.0,0,0,148.0,63.0,17.0,22.0
0.11,9.0,2883.83,35.6,0.11,4,19,18,69.0,160.21,320.43,0,1.0,2.0,41.0,3.0,1,5.0,0,0,37.0,32.0,9.0,16.0
0.03,5.5,512.65,16.95,0.18,2,10,0,26.0,28.48,93.21,0,1.0,3.0,14.0,3.0,1,5.0,0,0,15.0,11.0,6.0,6.0
0.01,3.5,99.85,8.15,0.29,0,2,0,9.0,5.55,28.53,0,1.0,1.0,4.0,1.0,1,1.0,0,0,7.0,2.0,7.0,2.0
0.31,20.97,19554.3,44.49,0.05,6,52,3,167.0,1086.35,932.69,0,1.0,3.0,65.0,8.0,1,15.0,0,2,103.0,64.0,19.0,29.0
0.0,1.5,12.0,5.33,0.67,0,0,0,4.0,0.67,8.0,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,1.0,3.0,1.0
0.05,8.89,1208.3,15.29,0.11,0,3,0,32.0,67.13,135.93,0,1.0,2.0,3.0,3.0,3,5.0,0,0,16.0,16.0,10.0,9.0
0.38,47.67,54287.21,23.89,0.02,14,44,5,214.0,3015.96,1138.89,0,4.0,3.0,65.0,7.0,1,13.0,0,0,136.0,78.0,22.0,18.0
0.05,6.36,950.34,23.47,0.16,1,6,1,34.0,52.8,149.34,0,1.0,2.0,11.0,2.0,1,3.0,0,0,20.0,14.0,10.0,11.0
0.04,6.11,739.53,19.8,0.16,5,0,2,28.0,41.08,121.01,0,1.0,1.0,11.0,2.0,0,3.0,0,0,18.0,10.0,11.0,9.0
0.0,1.5,17.41,7.74,0.67,0,0,0,5.0,0.97,11.61,1,1.0,1.0,2.0,1.0,2,1.0,0,0,3.0,2.0,3.0,2.0
0.16,7.22,3463.04,66.39,0.14,0,19,1,106.0,192.39,479.5,0,1.0,1.0,22.0,1.0,1,1.0,0,0,54.0,52.0,5.0,18.0
0.21,21.07,13517.25,30.46,0.05,5,30,0,119.0,750.96,641.69,0,4.0,5.0,37.0,7.0,1,13.0,0,0,68.0,51.0,19.0,23.0
0.14,18.35,7869.25,23.36,0.05,0,19,1,85.0,437.18,428.77,0,8.0,8.0,19.0,8.0,3,15.0,0,1,46.0,39.0,16.0,17.0
