Halstead_v,McCabe_loc,Halstead_i,Halstead_e,Halstead_t,total_Opnd,uniq_Opnd,total_Op,Halstead_d,Halstead_n,defects
4339.25,177.0,70.23,268090.15,14893.9,294.0,69.0,369.0,61.78,656.0,0
624.02,38.0,37.43,10404.34,578.02,51.0,26.0,64.0,16.67,115.0,0
551.03,44.0,48.17,6303.81,350.21,44.0,25.0,61.0,11.44,105.0,0
318.58,31.0,22.76,4460.08,247.78,26.0,13.0,41.0,14.0,67.0,0
408.06,23.0,13.16,12649.91,702.77,31.0,8.0,58.0,31.0,89.0,0
531.36,37.0,24.56,11498.13,638.79,41.0,18.0,61.0,21.64,102.0,0
1142.55,43.0,88.48,14754.7,819.71,107.0,29.0,114.0,12.91,221.0,0
515.47,23.0,20.69,12843.75,713.54,46.0,12.0,65.0,24.92,111.0,0
3605.76,170.0,79.47,163594.78,9088.6,196.0,54.0,376.0,45.37,572.0,0
2257.54,121.0,23.03,221333.23,12296.29,181.0,24.0,219.0,98.04,400.0,0
1184.7,66.0,49.09,28592.9,1588.49,94.0,37.0,112.0,24.14,204.0,0
970.87,55.0,41.93,22477.67,1248.76,71.0,23.0,114.0,23.15,185.0,0
266.89,19.0,16.34,4359.21,242.18,21.0,9.0,38.0,16.32,59.0,0
41.21,7.0,13.19,128.78,7.15,5.0,4.0,8.0,3.12,13.0,0
259.6,26.0,33.43,2015.7,111.98,24.0,17.0,30.0,7.76,54.0,0
89.62,15.0,14.23,564.63,31.37,9.0,5.0,16.0,6.3,25.0,0
4719.18,185.0,73.65,302377.38,16798.74,346.0,54.0,414.0,64.06,760.0,0
11.61,4.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
1172.84,54.0,44.75,30736.55,1707.59,80.0,29.0,130.0,26.21,210.0,0
463.08,56.0,11.34,18909.15,1050.51,49.0,9.0,52.0,40.83,101.0,0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
527.79,31.0,14.78,18842.19,1046.79,42.0,10.0,69.0,35.7,111.0,0
6198.16,211.0,105.51,364106.03,20228.11,421.0,86.0,493.0,58.74,914.0,0
4930.13,159.0,78.5,309626.36,17201.46,343.0,71.0,404.0,62.8,747.0,0
882.1,47.0,43.45,17909.3,994.96,67.0,33.0,87.0,20.3,154.0,0
771.49,43.0,48.0,12400.95,688.94,62.0,27.0,82.0,16.07,144.0,0
1483.73,77.0,10.82,203482.74,11304.6,120.0,7.0,208.0,137.14,328.0,0
1220.05,54.0,58.78,25324.22,1406.9,96.0,37.0,117.0,20.76,213.0,0
1911.3,70.0,67.46,54153.42,3008.52,150.0,45.0,171.0,28.33,321.0,0
1900.78,82.0,73.47,49177.5,2732.08,152.0,47.0,166.0,25.87,318.0,0
465.29,31.0,39.2,5522.83,306.82,42.0,23.0,48.0,11.87,90.0,0
154.29,17.0,24.11,987.44,54.86,16.0,10.0,21.0,6.4,37.0,0
770.72,45.0,35.97,16515.52,917.53,60.0,28.0,78.0,21.43,138.0,0
18.09,7.0,9.05,36.19,2.0,2.0,2.0,5.0,2.0,7.0,0
74.01,12.0,11.56,473.66,26.31,8.0,5.0,12.0,6.4,20.0,0
1044.1,60.0,45.83,23786.21,1321.46,81.0,32.0,104.0,22.78,185.0,0
1499.13,57.0,65.37,34375.83,1909.77,127.0,36.0,140.0,22.93,267.0,0
2903.05,147.0,25.77,326989.18,18166.07,236.0,22.0,299.0,112.64,535.0,0
254.19,25.0,30.5,2118.23,117.68,20.0,12.0,37.0,8.33,57.0,0
109.39,10.0,46.28,258.57,14.36,13.0,11.0,15.0,2.36,28.0,0
966.32,74.0,98.27,9502.14,527.9,59.0,33.0,118.0,9.83,177.0,0
164.0,15.0,30.37,885.6,49.2,18.0,10.0,23.0,5.4,41.0,0
2287.5,115.0,32.89,159072.88,8837.38,183.0,25.0,236.0,69.54,419.0,0
723.79,38.0,35.54,14738.99,818.83,64.0,22.0,76.0,20.36,140.0,0
15.51,4.0,7.75,31.02,1.72,2.0,2.0,4.0,2.0,6.0,0
1048.88,58.0,67.78,16230.05,901.67,84.0,38.0,100.0,15.47,184.0,0
723.27,39.0,37.67,13886.77,771.49,60.0,25.0,75.0,19.2,135.0,0
112.0,17.0,37.91,330.91,18.38,13.0,11.0,15.0,2.95,28.0,0
433.4,27.0,27.33,6872.53,381.81,37.0,21.0,45.0,15.86,82.0,0
0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.61,4.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
2558.95,76.0,96.85,67608.61,3756.03,155.0,44.0,280.0,26.42,435.0,0
114.22,10.0,38.07,342.66,19.04,15.0,10.0,15.0,3.0,30.0,0
2680.78,101.0,41.78,172002.43,9555.69,234.0,31.0,246.0,64.16,480.0,0
118.54,9.0,30.79,456.37,25.35,11.0,10.0,18.0,3.85,29.0,0
254.19,14.0,41.9,1542.07,85.67,26.0,15.0,31.0,6.07,57.0,0
105.49,12.0,35.16,316.46,17.58,9.0,9.0,18.0,3.0,27.0,0
541.31,31.0,43.97,6663.7,370.21,42.0,29.0,56.0,12.31,98.0,0
507.65,25.0,24.86,10364.47,575.8,35.0,12.0,73.0,20.42,108.0,0
30.0,7.0,9.0,100.0,5.56,4.0,3.0,6.0,3.33,10.0,0
171.3,16.0,15.11,1941.4,107.86,17.0,9.0,22.0,11.33,39.0,0
81.41,10.0,12.72,521.02,28.95,8.0,5.0,14.0,6.4,22.0,0
142.62,10.0,24.9,816.84,45.38,14.0,11.0,19.0,5.73,33.0,0
100.08,10.0,11.58,864.96,48.05,11.0,7.0,13.0,8.64,24.0,0
24.0,4.0,9.6,60.0,3.33,3.0,3.0,5.0,2.5,8.0,0
4345.66,233.0,92.24,204728.95,11373.83,318.0,54.0,391.0,47.11,709.0,0
114.2,10.0,15.62,835.09,46.39,9.0,8.0,17.0,7.31,26.0,0
343.65,26.0,76.37,1546.4,85.91,36.0,20.0,38.0,4.5,74.0,0
131.69,14.0,19.75,877.91,48.77,12.0,9.0,19.0,6.67,31.0,0
131.69,14.0,19.75,877.91,48.77,12.0,9.0,19.0,6.67,31.0,0
208.97,19.0,14.69,2972.07,165.11,16.0,9.0,29.0,14.22,45.0,0
11.61,5.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
391.73,33.0,18.74,8187.25,454.85,33.0,15.0,44.0,20.9,77.0,0
154.29,17.0,28.52,834.55,46.36,17.0,11.0,20.0,5.41,37.0,0
154.29,17.0,28.52,834.55,46.36,17.0,11.0,20.0,5.41,37.0,0
0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
232.19,22.0,25.15,2143.32,119.07,20.0,13.0,30.0,9.23,50.0,0
196.2,24.0,16.61,2317.59,128.75,21.0,8.0,27.0,11.81,48.0,0
8.0,5.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
1225.77,49.0,26.8,56067.86,3114.88,95.0,27.0,119.0,45.74,214.0,0
470.0,31.0,27.32,8086.76,449.26,39.0,17.0,55.0,17.21,94.0,0
724.3,53.0,35.12,14938.64,829.92,55.0,28.0,74.0,20.63,129.0,0
253.82,27.0,20.31,3172.8,176.27,25.0,13.0,29.0,12.5,54.0,0
798.28,56.0,31.39,20303.96,1128.0,65.0,23.0,84.0,25.43,149.0,0
36.54,4.0,10.44,127.89,7.11,3.0,3.0,8.0,3.5,11.0,0
769.22,56.0,40.49,14615.09,811.95,60.0,30.0,77.0,19.0,137.0,0
138.97,17.0,17.65,1094.42,60.8,14.0,8.0,20.0,7.88,34.0,0
183.94,21.0,20.69,1634.99,90.83,20.0,9.0,25.0,8.89,45.0,0
1563.21,50.0,26.95,90666.44,5037.02,112.0,28.0,156.0,58.0,268.0,0
394.66,23.0,29.02,5367.32,298.18,34.0,15.0,49.0,13.6,83.0,0
0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
702.71,19.0,21.08,23423.73,1301.32,50.0,15.0,87.0,33.33,137.0,0
75.28,11.0,16.73,338.78,18.82,9.0,6.0,12.0,4.5,21.0,0
646.11,18.0,21.71,19232.47,1068.47,47.0,15.0,80.0,29.77,127.0,0
455.94,26.0,14.63,14210.21,789.46,33.0,9.0,64.0,31.17,97.0,0
1112.28,18.0,33.56,36868.91,2048.27,49.0,17.0,160.0,33.15,209.0,0
651.2,27.0,33.67,12595.49,699.75,49.0,19.0,79.0,19.34,128.0,0
1014.8,15.0,32.09,32092.96,1782.94,44.0,16.0,148.0,31.63,192.0,0
692.86,28.0,23.22,20676.32,1148.68,63.0,19.0,70.0,29.84,133.0,0
2583.37,31.0,47.31,141051.98,7836.22,117.0,30.0,324.0,54.6,441.0,0
364.35,18.0,22.67,5855.6,325.31,30.0,14.0,45.0,16.07,75.0,0
426.06,27.0,20.48,8862.07,492.34,39.0,15.0,47.0,20.8,86.0,0
421.99,27.0,21.64,8228.86,457.16,39.0,15.0,47.0,19.5,86.0,0
1479.51,37.0,54.48,40176.24,2232.01,105.0,29.0,166.0,27.16,271.0,0
493.48,17.0,20.5,11876.51,659.81,38.0,15.0,59.0,24.07,97.0,0
153.73,13.0,14.41,1639.8,91.1,16.0,9.0,19.0,10.67,35.0,0
0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108.0,15.0,19.64,594.0,33.0,11.0,8.0,16.0,5.5,27.0,0
786.63,38.0,25.23,24524.27,1362.46,53.0,17.0,98.0,31.18,151.0,0
1030.65,15.0,31.87,33335.19,1851.96,45.0,16.0,150.0,32.34,195.0,0
630.34,28.0,25.41,15636.03,868.67,47.0,18.0,74.0,24.81,121.0,0
474.17,22.0,23.99,9371.89,520.65,42.0,17.0,52.0,19.76,94.0,0
1743.95,77.0,24.39,124692.54,6927.36,132.0,24.0,177.0,71.5,309.0,0
350.94,16.0,19.01,6478.84,359.94,32.0,13.0,41.0,18.46,73.0,0
380.39,24.0,25.6,5651.52,313.97,32.0,14.0,48.0,14.86,80.0,0
176.42,15.0,15.08,2064.1,114.67,18.0,10.0,21.0,11.7,39.0,0
127.44,12.0,19.12,849.59,47.2,12.0,9.0,18.0,6.67,30.0,0
60.94,8.0,10.16,365.67,20.31,6.0,4.0,11.0,6.0,17.0,0
656.39,62.0,37.75,11412.25,634.01,51.0,22.0,75.0,17.39,126.0,0
230.7,20.0,22.26,2390.91,132.83,19.0,11.0,32.0,10.36,51.0,0
84.0,8.0,12.6,560.0,31.11,8.0,6.0,13.0,6.67,21.0,0
209.59,21.0,29.59,1484.62,82.48,17.0,12.0,30.0,7.08,47.0,0
84.0,8.0,12.6,560.0,31.11,8.0,6.0,13.0,6.67,21.0,0
1234.64,108.0,27.85,54735.73,3040.87,84.0,18.0,153.0,44.33,237.0,0
2170.7,143.0,47.52,99158.57,5508.81,143.0,36.0,226.0,45.68,369.0,0
2228.87,141.0,44.77,110976.25,6165.35,147.0,31.0,244.0,49.79,391.0,0
84.0,8.0,12.6,560.0,31.11,8.0,6.0,13.0,6.67,21.0,0
84.0,8.0,12.6,560.0,31.11,8.0,6.0,13.0,6.67,21.0,0
432.19,42.0,35.04,5330.38,296.13,37.0,12.0,63.0,12.33,100.0,0
302.61,26.0,13.51,6778.41,376.58,32.0,10.0,34.0,22.4,66.0,0
2023.63,143.0,86.2,47507.1,2639.28,116.0,42.0,228.0,23.48,344.0,0
199.04,20.0,22.81,1737.05,96.5,16.0,11.0,28.0,8.73,44.0,0
199.04,20.0,22.81,1737.05,96.5,16.0,11.0,28.0,8.73,44.0,0
264.97,18.0,18.59,3775.85,209.77,19.0,12.0,35.0,14.25,54.0,0
84.0,8.0,12.6,560.0,31.11,8.0,6.0,13.0,6.67,21.0,0
125.34,10.0,15.19,1034.02,57.45,11.0,8.0,18.0,8.25,29.0,0
404.42,36.0,38.68,4228.07,234.89,23.0,22.0,52.0,10.45,75.0,0
786.93,45.0,45.15,13714.99,761.94,61.0,21.0,95.0,17.43,156.0,0
83.76,11.0,12.56,558.41,31.02,10.0,6.0,12.0,6.67,22.0,0
660.68,38.0,44.52,9804.42,544.69,53.0,25.0,72.0,14.84,125.0,0
96.0,11.0,14.93,617.14,34.29,10.0,7.0,14.0,6.43,24.0,0
549.45,35.0,34.8,8675.46,481.97,40.0,19.0,68.0,15.79,108.0,0
228.33,18.0,28.1,1855.14,103.06,21.0,16.0,29.0,8.13,47.0,0
125.64,21.0,9.97,1583.1,87.95,14.0,5.0,19.0,12.6,33.0,0
489.69,36.0,32.96,7275.37,404.19,39.0,21.0,55.0,14.86,94.0,0
773.29,72.0,32.49,18404.41,1022.47,68.0,20.0,84.0,23.8,152.0,0
38.04,7.0,9.51,152.16,8.45,4.0,3.0,8.0,4.0,12.0,0
1172.02,84.0,37.67,36462.79,2025.71,84.0,27.0,127.0,31.11,211.0,0
166.91,8.0,20.23,1376.99,76.5,15.0,10.0,23.0,8.25,38.0,0
185.47,13.0,21.25,1618.61,89.92,16.0,11.0,25.0,8.73,41.0,0
230.7,11.0,22.26,2390.91,132.83,19.0,11.0,32.0,10.36,51.0,0
114.22,15.0,9.76,1336.38,74.24,13.0,5.0,17.0,11.7,30.0,0
744.47,18.0,41.78,13265.09,736.95,56.0,22.0,88.0,17.82,144.0,0
15.51,5.0,7.75,31.02,1.72,2.0,2.0,4.0,2.0,6.0,0
83.05,6.0,9.23,747.43,41.52,12.0,4.0,13.0,9.0,25.0,0
53.89,6.0,10.78,269.44,14.97,8.0,4.0,9.0,5.0,17.0,0
60.94,6.0,21.33,174.13,9.67,8.0,7.0,9.0,2.86,17.0,0
143.06,6.0,22.99,890.16,49.45,14.0,9.0,21.0,6.22,35.0,0
93.21,9.0,11.1,782.96,43.5,12.0,5.0,14.0,8.4,26.0,0
65.73,5.0,9.39,460.1,25.56,8.0,4.0,11.0,7.0,19.0,0
1287.7,80.0,38.71,42835.03,2379.72,87.0,34.0,131.0,33.26,218.0,0
78.14,5.0,14.88,410.22,22.79,7.0,6.0,13.0,5.25,20.0,0
89.86,5.0,15.73,513.48,28.53,10.0,7.0,13.0,5.71,23.0,0
19.65,5.0,7.86,49.13,2.73,2.0,2.0,5.0,2.5,7.0,0
19.65,5.0,7.86,49.13,2.73,2.0,2.0,5.0,2.5,7.0,0
66.57,6.0,10.65,416.05,23.11,10.0,4.0,11.0,6.25,21.0,0
108.0,7.0,12.92,902.57,50.14,13.0,7.0,14.0,8.36,27.0,0
108.0,7.0,12.92,902.57,50.14,13.0,7.0,14.0,8.36,27.0,0
83.05,6.0,9.23,747.43,41.52,12.0,4.0,13.0,9.0,25.0,0
88.81,7.0,12.69,621.67,34.54,12.0,6.0,12.0,7.0,24.0,0
312.11,30.0,30.32,3212.94,178.5,25.0,17.0,38.0,10.29,63.0,0
252.01,26.0,12.6,5040.18,280.01,20.0,9.0,33.0,20.0,53.0,0
8.0,5.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
8.0,6.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
9433.23,324.0,190.1,468092.33,26005.13,544.0,148.0,722.0,49.62,1266.0,0
825.81,55.0,48.7,14002.94,777.94,65.0,23.0,96.0,16.96,161.0,0
825.81,58.0,48.7,14002.94,777.94,65.0,23.0,96.0,16.96,161.0,0
578.25,46.0,35.3,9472.27,526.24,43.0,21.0,68.0,16.37,111.0,0
297.25,37.0,15.02,5883.11,326.84,25.0,12.0,35.0,19.79,60.0,0
2298.48,185.0,58.35,90545.49,5030.3,161.0,47.0,214.0,39.39,375.0,0
266.89,22.0,37.07,1921.61,106.76,27.0,15.0,32.0,7.2,59.0,0
3873.71,176.0,66.89,224338.15,12463.23,222.0,46.0,410.0,57.91,632.0,0
1918.47,123.0,65.34,56329.42,3129.41,120.0,47.0,193.0,29.36,313.0,0
4217.35,208.0,71.4,249113.14,13839.62,241.0,51.0,434.0,59.07,675.0,0
8.0,6.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
3102.82,185.0,75.58,127383.2,7076.84,217.0,37.0,330.0,41.05,547.0,0
376.47,19.0,33.61,4216.49,234.25,32.0,20.0,42.0,11.2,74.0,0
11.61,4.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
8.0,4.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
656.58,35.0,32.83,13131.61,729.53,56.0,21.0,71.0,20.0,127.0,0
1145.79,32.0,44.71,29360.83,1631.16,82.0,32.0,119.0,25.62,201.0,0
894.71,24.0,22.4,35741.36,1985.63,69.0,19.0,98.0,39.95,167.0,0
1975.34,56.0,44.56,87573.26,4865.18,133.0,39.0,195.0,44.33,328.0,0
795.39,29.0,30.45,20779.64,1154.42,57.0,24.0,87.0,26.13,144.0,0
551.4,25.0,24.56,12380.3,687.79,41.0,21.0,60.0,22.45,101.0,0
91.38,12.0,8.11,1027.99,57.11,9.0,4.0,15.0,11.25,24.0,0
131.69,13.0,10.13,1711.91,95.11,12.0,6.0,19.0,13.0,31.0,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166.91,14.0,11.13,2503.62,139.09,15.0,7.0,23.0,15.0,38.0,0
140.55,14.0,28.11,702.77,39.04,11.0,11.0,21.0,5.0,32.0,0
178.41,9.0,22.94,1387.66,77.09,14.0,9.0,28.0,7.78,42.0,0
19.65,4.0,9.83,39.3,2.18,3.0,3.0,4.0,2.0,7.0,0
19.65,4.0,9.83,39.3,2.18,3.0,3.0,4.0,2.0,7.0,0
92.0,8.0,23.66,357.78,19.88,10.0,9.0,13.0,3.89,23.0,0
177.2,14.0,27.07,1159.85,64.44,16.0,11.0,25.0,6.55,41.0,0
100.08,14.0,14.3,700.55,38.92,7.0,6.0,17.0,7.0,24.0,0
180.09,13.0,11.26,2881.36,160.08,16.0,7.0,25.0,16.0,41.0,0
0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1041.63,74.0,39.0,27821.73,1545.65,72.0,31.0,109.0,26.71,181.0,0
1038.47,78.0,36.77,29327.81,1629.32,78.0,29.0,106.0,28.24,184.0,0
145.95,14.0,26.06,817.31,45.41,14.0,10.0,21.0,5.6,35.0,0
171.9,15.0,15.56,1899.44,105.52,17.0,10.0,21.0,11.05,38.0,0
180.09,18.0,24.56,1320.62,73.37,11.0,9.0,30.0,7.33,41.0,0
123.19,14.0,14.93,1016.32,56.46,12.0,8.0,17.0,8.25,29.0,0
123.19,22.0,14.93,1016.32,56.46,12.0,8.0,17.0,8.25,29.0,0
123.19,13.0,14.93,1016.32,56.46,12.0,8.0,17.0,8.25,29.0,0
899.57,56.0,27.26,29685.71,1649.21,66.0,18.0,108.0,33.0,174.0,0
2155.8,96.0,40.76,114017.63,6334.31,136.0,27.0,250.0,52.89,386.0,0
0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.65,4.0,7.86,49.13,2.73,2.0,2.0,5.0,2.5,7.0,0
464.39,29.0,19.2,11229.69,623.87,38.0,11.0,62.0,24.18,100.0,0
8.0,4.0,5.33,12.0,0.67,1.0,1.0,3.0,1.5,4.0,0
43.19,4.0,7.4,251.91,14.0,5.0,3.0,8.0,5.83,13.0,0
34.87,5.0,11.16,108.97,6.05,5.0,4.0,6.0,3.12,11.0,0
182.84,33.0,29.25,1142.73,63.48,15.0,12.0,26.0,6.25,41.0,0
780.44,38.0,35.47,17169.78,953.88,54.0,27.0,85.0,22.0,139.0,0
38.04,6.0,19.02,76.08,4.23,5.0,5.0,7.0,2.0,12.0,0
43.19,7.0,11.52,161.94,9.0,5.0,4.0,8.0,3.75,13.0,0
11.61,5.0,7.74,17.41,0.97,2.0,2.0,3.0,1.5,5.0,0
320.63,31.0,22.65,4538.1,252.12,23.0,13.0,43.0,14.15,66.0,0
55.35,9.0,13.18,232.47,12.92,7.0,5.0,9.0,4.2,16.0,0
60.23,12.0,16.73,216.82,12.05,9.0,5.0,10.0,3.6,19.0,0
1976.57,143.0,53.53,72980.97,4054.5,155.0,42.0,214.0,36.92,336.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
365.36,24.0,21.49,6211.1,345.06,34.0,14.0,42.0,17.0,76.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
55.51,5.0,15.86,194.27,10.79,6.0,6.0,9.0,3.5,15.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
44.97,4.0,14.99,134.92,7.5,5.0,5.0,8.0,3.0,13.0,0
44.97,5.0,14.99,134.92,7.5,5.0,5.0,8.0,3.0,13.0,0
490.69,39.0,23.21,10374.57,576.36,37.0,14.0,63.0,21.14,100.0,0
66.42,4.0,16.6,265.67,14.76,7.0,7.0,10.0,4.0,17.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
203.56,20.0,25.2,1644.14,91.34,21.0,13.0,24.0,8.08,45.0,0
60.23,12.0,16.73,216.82,12.05,9.0,5.0,10.0,3.6,19.0,0
3225.98,198.0,79.37,131120.68,7284.48,256.0,71.0,345.0,40.65,502.0,0
4594.5,133.0,98.43,214455.18,11914.18,276.0,68.0,430.0,46.68,706.0,0
495.6,28.0,38.91,6312.33,350.68,44.0,19.0,57.0,12.74,101.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
60.92,4.0,17.41,213.21,11.85,7.0,7.0,9.0,3.5,16.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
73.57,4.0,16.35,331.08,18.39,8.0,8.0,10.0,4.5,18.0,0
1593.95,78.0,43.32,58646.42,3258.13,97.0,29.0,184.0,36.79,281.0,0
91.38,11.0,15.23,548.26,30.46,9.0,6.0,15.0,6.0,24.0,0
172.88,20.0,21.61,1383.02,76.83,16.0,10.0,24.0,8.0,40.0,0
222.97,22.0,22.3,2229.72,123.87,20.0,11.0,30.0,10.0,50.0,0
560.25,26.0,35.02,8964.04,498.0,46.0,23.0,60.0,16.0,106.0,0
39.86,4.0,15.95,99.66,5.54,5.0,5.0,7.0,2.5,12.0,0
62.51,4.0,15.63,250.04,13.89,7.0,7.0,9.0,4.0,16.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
113.3,9.0,26.15,490.97,27.28,13.0,9.0,16.0,4.33,29.0,0
113.3,9.0,26.15,490.97,27.28,13.0,9.0,16.0,4.33,29.0,0
366.13,32.0,18.9,7093.7,394.09,31.0,12.0,46.0,19.38,77.0,0
478.22,29.0,21.8,10490.98,582.83,39.0,16.0,55.0,21.94,94.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
93.45,5.0,20.77,420.54,23.36,10.0,10.0,12.0,4.5,22.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
263.11,24.0,23.92,2894.17,160.79,22.0,11.0,37.0,11.0,59.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
203.9,19.0,22.43,1853.64,102.98,25.0,11.0,23.0,9.09,48.0,0
36.54,4.0,14.62,91.35,5.08,5.0,5.0,6.0,2.5,11.0,0
2674.11,177.0,68.85,103861.54,5770.09,224.0,62.0,301.0,38.84,428.0,0
62.51,4.0,15.63,250.04,13.89,7.0,7.0,9.0,4.0,16.0,0
4233.17,100.0,241.31,74259.84,4125.55,276.0,118.0,324.0,17.54,600.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
39.86,5.0,15.95,99.66,5.54,5.0,5.0,7.0,2.5,12.0,0
100.0,8.0,15.38,650.0,36.11,13.0,8.0,12.0,6.5,25.0,0
51.89,4.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
346.13,30.0,22.33,5365.01,298.06,31.0,14.0,41.0,15.5,72.0,0
412.18,35.0,24.79,6852.47,380.69,38.0,16.0,46.0,16.63,84.0,0
438.86,35.0,23.91,8054.41,447.47,39.0,17.0,48.0,18.35,87.0,0
426.9,36.0,25.02,7283.97,404.67,39.0,16.0,48.0,17.06,87.0,0
676.63,57.0,25.06,18269.08,1014.95,54.0,17.0,79.0,27.0,133.0,0
222.97,22.0,22.3,2229.72,123.87,20.0,11.0,30.0,10.0,50.0,0
60.23,10.0,16.73,216.82,12.05,9.0,5.0,10.0,3.6,19.0,0
2471.36,158.0,50.12,121848.91,6769.38,162.0,46.0,240.0,49.3,398.0,0
105.49,12.0,18.55,599.95,33.33,13.0,8.0,14.0,5.69,27.0,0
105.49,12.0,18.55,599.95,33.33,13.0,8.0,14.0,5.69,27.0,0
55.51,5.0,15.86,194.27,10.79,6.0,6.0,9.0,3.5,15.0,0
55.51,5.0,15.86,194.27,10.79,6.0,6.0,9.0,3.5,15.0,0
27.0,4.0,13.5,54.0,3.0,4.0,4.0,5.0,2.0,9.0,0
55.51,5.0,15.86,194.27,10.79,6.0,6.0,9.0,3.5,15.0,0
161.42,12.0,18.88,1380.15,76.68,19.0,10.0,19.0,8.55,38.0,0
560.25,26.0,35.02,8964.04,498.0,46.0,23.0,60.0,16.0,106.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
255.41,13.0,21.28,3064.95,170.27,26.0,13.0,29.0,12.0,55.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
51.89,5.0,17.79,151.35,8.41,7.0,6.0,8.0,2.92,15.0,0
31.7,4.0,12.68,79.25,4.4,4.0,4.0,6.0,2.5,10.0,0
44.97,5.0,14.99,134.92,7.5,5.0,5.0,8.0,3.0,13.0,0
1482.07,83.0,51.13,42961.01,2386.72,119.0,39.0,134.0,28.99,253.0,0
69.76,7.0,20.93,232.53,12.92,10.0,6.0,11.0,3.33,21.0,0
33.0,6.0,13.2,82.5,4.58,5.0,4.0,6.0,2.5,11.0,0
1758.43,122.0,70.01,44167.59,2453.75,122.0,51.0,163.0,25.12,285.0,0
1447.56,72.0,34.78,60246.25,3347.01,92.0,21.0,180.0,41.62,272.0,0
