Halstead_n,Halstead_v,Halstead_l,Halstead_d,Halstead_i,Halstead_e,Halstead_b,Halstead_t,Halstead_lOCode,Halstead_lOComment,Halstead_lOBlank,SOFTWARE,defects
13.0,46.6,0.33,3.0,15.53,139.81,0.02,7.77,2,0,0,1,0
41.0,164.0,0.24,4.09,40.09,670.91,0.05,37.27,9,0,4,1,0
318.0,1922.12,0.05,19.92,96.48,38294.49,0.64,2127.47,70,11,12,1,0
168.0,861.72,0.03,31.64,27.24,27263.85,0.29,1514.66,46,5,13,1,0
50.0,222.97,0.1,10.0,22.3,2229.72,0.07,123.87,17,0,3,1,0
15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3,0,0,1,0
15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3,0,0,1,0
15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3,0,0,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,1,0
15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3,0,0,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,1,0
16.0,59.21,0.33,3.0,19.74,177.62,0.02,9.87,2,0,0,1,0
16.0,59.21,0.33,3.0,19.74,177.62,0.02,9.87,2,0,0,1,0
38.0,166.91,0.11,8.8,18.97,1468.79,0.06,81.6,14,0,3,1,0
68.0,303.24,0.08,13.0,23.33,3942.14,0.1,219.01,23,0,3,1,0
59.0,263.11,0.09,11.5,22.88,3025.72,0.09,168.1,20,0,3,1,0
20.0,80.0,0.16,6.43,12.44,514.28,0.03,28.57,4,0,1,1,0
10.0,30.0,0.5,2.0,15.0,60.0,0.01,3.33,2,0,0,1,0
20.0,80.0,0.16,6.43,12.44,514.28,0.03,28.57,4,0,1,1,0
105.0,510.09,0.06,15.58,32.72,7948.87,0.17,441.6,23,0,1,1,0
20.0,80.0,0.16,6.43,12.44,514.28,0.03,28.57,4,0,1,1,0
20.0,80.0,0.16,6.43,12.44,514.28,0.03,28.57,4,0,1,1,0
80.0,388.64,0.06,16.8,23.13,6529.13,0.13,362.73,19,0,5,1,0
22.0,89.92,0.16,6.19,14.53,556.41,0.03,30.91,4,0,1,1,0
100.0,504.44,0.07,13.71,36.78,6918.03,0.17,384.33,21,0,1,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,1,1,0
232.0,1274.11,0.03,29.75,42.83,37904.77,0.42,2105.82,35,0,11,1,0
59.0,263.11,0.09,11.5,22.88,3025.72,0.09,168.1,20,0,3,1,0
59.0,263.11,0.09,11.5,22.88,3025.72,0.09,168.1,20,0,3,1,0
56.0,249.73,0.09,11.0,22.7,2747.01,0.08,152.61,19,0,3,1,0
66.0,294.32,0.08,12.0,24.53,3531.87,0.1,196.21,21,0,3,1,0
66.0,294.32,0.08,12.0,24.53,3531.87,0.1,196.21,21,0,3,1,0
40.0,172.88,0.13,8.0,21.61,1383.02,0.06,76.83,14,0,3,1,0
50.0,222.97,0.1,10.0,22.3,2229.72,0.07,123.87,17,0,3,1,0
53.0,236.35,0.1,10.5,22.51,2481.67,0.08,137.87,19,0,3,1,0
50.0,222.97,0.1,10.0,22.3,2229.72,0.07,123.87,17,0,3,1,0
56.0,249.73,0.09,11.0,22.7,2747.01,0.08,152.61,19,0,3,1,0
56.0,249.73,0.09,11.0,22.7,2747.01,0.08,152.61,19,0,3,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,1,0
113.0,631.1,0.07,14.1,44.76,8898.52,0.21,494.36,35,0,2,1,0
192.0,1094.48,0.05,18.22,60.06,19943.94,0.36,1108.0,38,7,2,1,0
32.0,130.8,0.14,7.31,17.89,956.47,0.04,53.14,9,0,3,1,0
48.0,225.62,0.07,14.17,15.93,3196.3,0.08,177.57,14,0,2,1,0
137.0,752.38,0.04,25.6,29.39,19261.03,0.25,1070.06,40,1,7,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,3,0,0,1,0
16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2,0,0,1,0
15.0,55.51,0.33,3.0,18.5,166.52,0.02,9.25,2,0,0,1,0
11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2,0,0,1,0
72.0,342.35,0.08,13.2,25.94,4519.05,0.11,251.06,24,0,2,1,0
112.0,532.55,0.06,17.87,29.79,9519.28,0.18,528.85,37,3,2,1,0
55.0,245.27,0.1,10.5,23.36,2575.32,0.08,143.07,18,0,3,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
19.0,65.73,0.3,3.33,19.72,219.1,0.02,12.17,5,0,1,1,0
40.0,169.92,0.11,9.0,18.88,1529.25,0.06,84.96,12,0,2,1,0
14.0,50.19,0.4,2.5,20.08,125.47,0.02,6.97,3,0,0,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
13.0,44.97,0.33,3.0,14.99,134.92,0.01,7.5,3,0,0,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3,0,0,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
39.0,168.56,0.11,9.5,17.74,1601.27,0.06,88.96,13,4,4,1,0
9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,1,0
16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2,0,0,1,0
35.0,151.27,0.1,9.78,15.47,1479.06,0.05,82.17,10,0,2,1,0
16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2,0,0,1,0
10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2,0,0,1,0
16.0,53.15,0.27,3.75,14.17,199.32,0.02,11.07,5,0,2,1,0
99.0,507.8,0.05,20.65,24.59,10484.56,0.17,582.48,26,1,7,1,0
57.0,264.7,0.04,23.38,11.32,6187.36,0.09,343.74,13,0,3,1,0
58.0,281.76,0.03,31.43,8.97,8855.41,0.09,491.97,12,0,3,1,0
22.0,83.76,0.11,8.75,9.57,732.92,0.03,40.72,9,0,1,1,0
29.0,120.93,0.06,17.5,6.91,2116.24,0.04,117.57,9,0,1,1,0
7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,1,0
4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,1,0
22.0,83.76,0.11,8.75,9.57,732.92,0.03,40.72,10,0,1,1,0
195.0,1089.07,0.05,21.5,50.65,23414.96,0.36,1300.83,45,6,8,1,0
783.0,5107.95,0.02,54.57,93.6,278742.94,1.7,15485.72,171,4,19,1,0
423.0,2508.7,0.02,43.84,57.23,109975.22,0.84,6109.73,74,5,17,1,0
581.0,3049.05,0.01,143.69,21.22,438109.78,1.02,24339.43,120,96,65,1,0
1301.0,8643.66,0.01,99.64,86.75,861278.67,2.88,47848.81,275,162,92,1,0
246.0,1334.86,0.03,32.85,40.63,43855.75,0.44,2436.43,69,47,19,1,0
246.0,1326.51,0.03,35.93,36.91,47667.85,0.44,2648.21,67,45,21,1,0
80.0,413.59,0.07,14.53,28.47,6009.28,0.14,333.85,24,0,4,1,0
101.0,530.04,0.09,10.79,49.12,5720.02,0.18,317.78,17,2,5,1,0
98.0,502.67,0.09,11.33,44.35,5696.92,0.17,316.5,23,4,4,1,0
121.0,664.51,0.09,11.5,57.78,7641.91,0.22,424.55,35,7,7,1,0
21.0,82.04,0.22,4.5,18.23,369.2,0.03,20.51,8,1,3,1,0
161.0,899.18,0.06,16.25,55.33,14611.66,0.3,811.76,44,6,9,1,0
38.0,171.9,0.17,5.96,28.85,1024.21,0.06,56.9,11,1,3,1,0
16.0,59.21,0.25,4.0,14.8,236.83,0.02,13.16,2,0,0,1,0
132.0,665.86,0.04,26.82,24.82,17860.72,0.22,992.26,24,0,8,1,0
21.0,79.95,0.3,3.38,23.69,269.85,0.03,14.99,5,0,0,1,0
17.0,58.81,0.34,2.92,20.16,171.53,0.02,9.53,4,0,0,1,0
256.0,1380.43,0.02,56.89,24.26,78539.39,0.46,4363.3,85,27,11,1,0
198.0,998.79,0.02,43.8,22.8,43747.0,0.33,2430.39,74,36,14,1,0
92.0,451.43,0.04,23.54,19.18,10626.06,0.15,590.34,30,20,7,1,0
356.0,1966.39,0.02,65.45,30.04,128709.04,0.66,7150.5,75,61,33,1,0
3072.0,19741.49,0.0,418.2,47.21,8255889.43,6.58,458660.51,499,60,154,1,0
955.0,6020.11,0.01,71.06,84.71,427818.05,2.0,23767.67,139,60,49,1,0
162.0,1002.75,0.02,44.24,22.66,44364.16,0.33,2464.68,56,13,5,1,0
314.0,1682.27,0.02,51.9,32.4,87317.89,0.56,4850.99,47,15,15,1,0
336.0,1959.85,0.04,25.62,76.51,50202.34,0.65,2789.02,40,5,9,1,0
16.0,59.21,0.25,4.0,14.8,236.83,0.02,13.16,2,0,0,1,0
145.0,805.42,0.06,16.0,50.34,12886.65,0.27,715.92,44,6,11,1,0
16.0,55.35,0.11,9.0,6.15,498.16,0.02,27.68,4,0,3,1,0
6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,1,0,0,1,0
22.0,73.08,0.15,6.75,10.83,493.31,0.02,27.41,7,0,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
99.0,447.83,0.05,21.27,21.05,9526.62,0.15,529.26,23,0,1,1,0
29.0,129.32,0.1,9.64,13.41,1247.05,0.04,69.28,7,0,3,1,0
31.0,124.0,0.13,7.71,16.07,956.57,0.04,53.14,13,8,2,1,0
104.0,524.62,0.04,23.75,22.09,12459.65,0.17,692.2,29,0,4,1,0
31.0,124.0,0.13,7.71,16.07,956.57,0.04,53.14,13,7,2,1,0
104.0,524.62,0.04,23.75,22.09,12459.65,0.17,692.2,29,0,4,1,0
21.0,82.04,0.27,3.67,22.38,300.83,0.03,16.71,5,0,3,1,0
4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,1,1,0
5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,1,0
95.0,470.65,0.08,12.1,38.9,5694.85,0.16,316.38,18,0,4,1,0
52.0,241.48,0.14,7.33,32.93,1770.86,0.08,98.38,13,0,2,1,0
30.0,129.66,0.12,8.25,15.72,1069.68,0.04,59.43,5,0,2,1,0
103.0,519.57,0.04,26.4,19.68,13716.72,0.17,762.04,29,1,10,1,0
36.0,147.15,0.12,8.44,17.44,1241.57,0.05,68.98,6,0,2,1,0
58.0,272.63,0.09,11.57,23.56,3154.67,0.09,175.26,13,0,2,1,0
1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,2,2,2,2,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2,1
171.0,927.89,0.04,23.04,40.27,21378.61,0.31,1187.7,65,10,6,2,1
141.0,769.78,0.07,14.86,51.81,11436.73,0.26,635.37,37,2,5,2,1
58.0,254.75,0.11,9.35,27.25,2381.95,0.08,132.33,21,0,2,2,1
115.0,569.73,0.09,11.27,50.53,6423.73,0.19,356.87,35,2,4,2,1
149.0,751.61,0.06,15.43,48.72,11596.34,0.25,644.24,41,2,2,2,1
231.0,1212.27,0.04,27.27,44.45,33061.94,0.4,1836.77,62,3,2,2,1
149.0,745.0,0.06,16.2,45.99,12069.0,0.25,670.5,41,2,1,2,1
155.0,801.34,0.06,17.82,44.97,14278.39,0.27,793.24,42,2,1,2,1
193.0,1027.13,0.05,20.7,49.62,21261.63,0.34,1181.2,50,2,2,2,1
155.0,801.34,0.05,19.73,40.62,15808.22,0.27,878.23,54,4,5,2,1
289.0,1700.08,0.04,26.6,63.91,45222.23,0.57,2512.35,88,14,12,2,1
74.0,347.83,0.09,11.37,30.6,3953.7,0.12,219.65,20,0,0,2,1
231.0,1245.63,0.03,29.25,42.59,36434.54,0.42,2024.14,61,7,7,2,1
13.0,46.6,0.29,3.5,13.32,163.12,0.02,9.06,5,0,0,2,1
43.0,191.76,0.18,5.43,35.32,1040.96,0.06,57.83,13,0,1,2,1
257.0,1499.05,0.03,29.86,50.21,44757.43,0.5,2486.52,71,4,15,2,1
67.0,307.19,0.21,4.74,64.87,1454.65,0.1,80.81,18,0,1,2,1
21.0,85.84,0.3,3.33,25.75,286.12,0.03,15.9,18,0,1,2,1
54.0,108.0,0.03,39.0,2.77,4212.0,0.04,234.0,28,0,0,2,1
108.0,529.94,0.08,13.0,40.76,6889.27,0.18,382.74,30,0,3,2,1
57.0,232.99,0.07,13.5,17.26,3145.3,0.08,174.74,20,0,3,2,1
54.0,240.81,0.1,9.58,25.13,2307.76,0.08,128.21,14,0,1,2,1
289.0,1605.28,0.03,30.72,52.25,49320.73,0.54,2740.04,85,26,6,2,1
78.0,362.22,0.07,14.31,25.32,5182.54,0.12,287.92,31,0,2,2,1
73.0,334.7,0.07,14.5,23.08,4853.18,0.11,269.62,30,0,1,2,1
25.0,92.51,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,2,1
127.0,603.87,0.06,16.0,37.74,9661.93,0.2,536.77,38,2,2,2,1
230.0,1347.34,0.04,25.26,53.35,34029.33,0.45,1890.52,72,0,10,2,1
150.0,769.39,0.07,14.09,54.62,10838.4,0.26,602.13,43,3,4,2,1
191.0,1016.49,0.05,21.0,48.4,21346.25,0.34,1185.9,46,2,3,2,1
213.0,1189.6,0.06,17.71,67.19,21062.86,0.4,1170.16,66,4,6,2,1
250.0,1356.57,0.03,29.1,46.62,39470.86,0.45,2192.83,63,5,5,2,1
22.0,76.11,0.3,3.33,22.83,253.69,0.03,14.09,6,1,3,2,1
22.0,76.11,0.3,3.33,22.83,253.69,0.03,14.09,6,1,2,2,1
199.0,1059.06,0.04,25.0,42.36,26476.59,0.35,1470.92,54,7,6,2,1
86.0,430.0,0.09,11.67,36.86,5016.67,0.14,278.7,33,1,1,2,1
113.0,579.61,0.1,9.65,60.05,5594.49,0.19,310.8,47,0,0,2,1
107.0,544.36,0.1,9.82,55.44,5344.61,0.18,296.92,46,0,1,2,1
74.0,330.0,0.08,12.5,26.4,4124.97,0.11,229.17,24,2,2,2,1
77.0,394.95,0.14,7.1,55.59,2805.82,0.13,155.88,22,0,3,2,1
105.0,525.0,0.08,12.05,43.58,6323.86,0.18,351.33,43,0,2,2,1
110.0,554.88,0.08,12.17,45.58,6755.1,0.18,375.28,44,0,3,2,1
14.0,50.19,0.33,3.0,16.73,150.57,0.02,8.36,4,0,0,2,1
177.0,922.07,0.05,20.45,45.08,18860.59,0.31,1047.81,55,4,5,2,1
29.0,118.54,0.18,5.63,21.07,666.77,0.04,37.04,7,2,2,2,1
64.0,300.83,0.11,9.17,32.82,2757.59,0.1,153.2,25,0,1,2,1
14.0,48.43,0.4,2.5,19.37,121.08,0.02,6.73,4,0,0,2,1
36.0,140.65,0.19,5.25,26.79,738.4,0.05,41.02,9,0,0,2,1
119.0,583.92,0.06,16.0,36.49,9342.72,0.19,519.03,30,0,6,2,1
322.0,2052.76,0.03,29.65,69.24,60862.61,0.68,3381.26,101,7,22,2,1
81.0,418.76,0.08,11.79,35.53,4935.43,0.14,274.19,24,0,0,2,1
178.0,988.72,0.08,13.19,74.95,13042.34,0.33,724.57,48,1,5,2,1
76.0,365.36,0.16,6.2,58.93,2265.23,0.12,125.85,14,0,0,2,1
95.0,508.97,0.05,18.9,26.93,9619.48,0.17,534.42,30,0,10,2,1
44.0,199.04,0.1,9.82,20.27,1954.18,0.07,108.57,10,0,0,2,1
26.0,98.99,0.17,6.0,16.5,593.95,0.03,33.0,8,0,1,2,1
68.0,319.63,0.14,7.15,44.72,2284.41,0.11,126.91,21,0,3,2,1
274.0,1637.77,0.03,28.71,57.05,47016.12,0.55,2612.01,66,2,10,2,1
185.0,1069.55,0.04,24.33,43.95,26025.75,0.36,1445.88,52,2,7,2,1
23.0,87.57,0.08,12.83,6.82,1123.8,0.03,62.43,8,0,0,2,1
31.0,129.27,0.18,5.6,23.08,723.9,0.04,40.22,6,0,0,2,1
89.0,448.95,0.05,20.4,22.01,9158.6,0.15,508.81,29,1,3,2,1
25.0,92.51,0.4,2.5,37.0,231.28,0.03,12.85,7,0,0,2,1
35.0,136.74,0.07,13.75,9.94,1880.19,0.05,104.46,11,0,1,2,1
10.0,28.07,0.27,3.75,7.49,105.28,0.01,5.85,3,0,0,2,1
28.0,109.39,0.22,4.57,23.93,500.08,0.04,27.78,11,1,1,2,1
7.0,19.65,0.33,3.0,6.55,58.95,0.01,3.28,2,0,0,2,1
24.0,88.81,0.29,3.43,25.9,304.49,0.03,16.92,8,2,0,2,1
20.0,74.01,0.19,5.25,14.1,388.55,0.02,21.59,5,0,0,2,1
5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2,0,0,2,1
29.0,120.93,0.15,6.87,17.59,831.38,0.04,46.19,11,1,0,2,1
101.0,537.51,0.13,7.5,71.67,4031.36,0.18,223.96,33,5,14,2,1
55.0,248.8,0.11,9.17,27.14,2280.63,0.08,126.7,21,0,4,2,1
247.0,1440.72,0.04,23.08,62.43,33247.47,0.48,1847.08,45,0,2,2,1
109.0,572.02,0.05,18.45,31.0,10553.84,0.19,586.32,35,0,2,2,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,1
26.0,101.58,0.29,3.5,29.02,355.53,0.03,19.75,8,2,3,2,1
31.0,107.24,0.29,3.43,31.28,367.69,0.04,20.43,7,0,0,2,1
8.0,24.0,0.33,3.0,8.0,72.0,0.01,4.0,3,0,0,2,1
65.0,309.07,0.15,6.5,47.55,2008.94,0.1,111.61,13,1,2,2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1
4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,2,1
70.0,316.65,0.07,14.18,22.33,4490.66,0.11,249.48,18,1,1,2,1
33.0,134.89,0.24,4.2,32.11,566.52,0.04,31.47,10,0,0,2,1
39.0,156.0,0.1,9.64,16.18,1504.29,0.05,83.57,14,0,2,2,1
110.0,544.96,0.07,15.17,35.93,8265.25,0.18,459.18,31,1,2,2,1
80.0,371.51,0.07,13.85,26.83,5143.96,0.12,285.78,18,1,1,2,1
133.0,670.9,0.06,16.25,41.29,10902.2,0.22,605.68,43,3,2,2,1
14.0,51.81,0.25,4.0,12.95,207.22,0.02,11.51,6,0,1,2,1
70.0,346.79,0.05,19.79,17.52,6863.63,0.12,381.31,17,0,4,2,1
4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,2,1
191.0,1123.58,0.04,28.27,39.75,31758.83,0.37,1764.38,26,1,8,2,1
527.0,3493.67,0.03,33.28,104.99,116258.98,1.16,6458.83,88,5,18,2,1
26.0,106.27,0.26,3.85,27.6,409.16,0.04,22.73,4,0,2,2,1
167.0,894.71,0.05,20.8,43.01,18609.99,0.3,1033.89,26,0,10,2,1
231.0,1303.73,0.03,36.93,35.3,48144.92,0.43,2674.72,40,0,5,2,1
17.0,60.94,0.2,5.0,12.19,304.72,0.02,16.93,4,0,2,2,1
5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,2,1
43.0,204.46,0.1,9.69,21.1,1981.69,0.07,110.09,10,0,3,2,1
61.0,307.71,0.07,15.0,20.51,4615.62,0.1,256.42,19,0,17,2,1
177.0,977.67,0.04,26.92,36.31,26321.9,0.33,1462.33,38,2,6,2,1
293.0,1662.02,0.02,41.3,40.24,68641.45,0.55,3813.41,52,0,11,2,1
116.0,633.29,0.04,22.8,27.78,14439.1,0.21,802.17,16,0,5,2,1
128.0,694.56,0.05,20.16,34.45,14002.37,0.23,777.91,22,0,3,2,1
26.0,104.0,0.23,4.28,24.31,444.89,0.03,24.72,5,0,3,2,1
46.0,213.62,0.13,7.46,28.62,1594.5,0.07,88.58,9,2,0,2,1
109.0,545.0,0.07,14.71,37.05,8017.24,0.18,445.4,19,0,1,2,1
38.0,164.23,0.1,9.78,16.8,1605.84,0.05,89.21,8,0,1,2,1
42.0,184.48,0.13,7.73,23.87,1425.51,0.06,79.19,6,0,1,2,1
43.0,202.12,0.14,6.97,29.01,1408.1,0.07,78.23,7,0,2,2,1
185.0,1088.29,0.06,17.81,61.1,19385.15,0.36,1076.95,35,3,9,2,1
354.0,2139.72,0.02,44.31,48.29,94805.86,0.71,5266.99,43,0,8,2,1
81.0,418.76,0.05,21.0,19.94,8794.04,0.14,488.56,13,0,6,2,1
86.0,430.0,0.11,8.9,48.29,3829.05,0.14,212.72,11,0,3,2,1
123.0,679.4,0.04,25.0,27.18,16984.95,0.23,943.61,15,0,5,2,1
129.0,724.3,0.04,24.87,29.12,18012.97,0.24,1000.72,19,0,3,2,1
131.0,697.17,0.05,18.67,37.35,13013.89,0.23,722.99,22,0,3,2,1
93.0,408.49,0.05,21.33,19.15,8714.36,0.14,484.13,20,0,5,2,1
208.0,1233.59,0.03,35.34,34.9,43599.82,0.41,2422.21,29,0,8,2,1
58.0,275.78,0.14,7.0,39.4,1930.48,0.09,107.25,12,0,2,2,1
86.0,426.06,0.08,12.28,34.7,5231.08,0.14,290.62,13,0,4,2,1
259.0,1608.25,0.04,25.03,64.25,40253.51,0.54,2236.31,45,1,18,2,1
22.0,81.41,0.14,7.2,11.31,586.15,0.03,32.56,9,0,1,2,1
84.0,423.73,0.07,14.17,29.91,6002.83,0.14,333.49,14,0,3,2,1
50.0,216.1,0.07,13.5,16.01,2917.3,0.07,162.07,5,0,2,2,1
69.0,348.06,0.1,9.95,34.99,3462.31,0.12,192.35,22,0,5,2,1
481.0,2948.19,0.04,27.42,107.5,80852.59,0.98,4491.81,198,44,35,2,1
68.0,326.9,0.09,11.0,29.72,3595.9,0.11,199.77,21,0,1,2,1
177.0,954.44,0.06,18.15,52.58,17326.76,0.32,962.6,58,2,2,2,1
92.0,442.28,0.08,12.38,35.74,5473.17,0.15,304.07,38,2,5,2,1
187.0,1109.05,0.05,19.95,55.59,22125.51,0.37,1229.19,71,11,19,2,1
178.0,1051.43,0.05,19.65,53.5,20664.58,0.35,1148.03,70,11,20,2,1
131.0,727.65,0.07,14.45,50.35,10515.73,0.24,584.21,46,9,11,2,1
75.0,348.29,0.09,10.61,32.84,3694.35,0.12,205.24,27,3,5,2,1
161.0,889.29,0.07,14.03,63.37,12478.8,0.3,693.27,59,6,12,2,1
303.0,1804.12,0.03,30.22,59.7,54519.67,0.6,3028.87,90,11,28,2,1
152.0,894.16,0.06,16.14,55.37,14440.71,0.3,802.26,37,3,7,2,1
61.0,279.68,0.08,12.0,23.31,3356.19,0.09,186.46,15,1,1,2,1
73.0,325.54,0.06,16.2,20.09,5273.72,0.11,292.98,16,1,1,2,1
13.0,36.5,0.2,5.0,7.3,182.48,0.01,10.14,5,0,1,2,1
439.0,2790.97,0.03,38.54,72.43,107551.84,0.93,5975.1,120,3,24,2,1
3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0,0,0,2,1
5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0,0,0,2,1
291.0,1795.45,0.03,33.41,53.74,59984.29,0.6,3332.46,56,2,4,2,1
7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0,0,0,2,1
6.0,15.51,0.4,2.5,6.2,38.77,0.01,2.15,0,0,0,2,1
37.0,154.29,0.22,4.5,34.29,694.29,0.05,38.57,9,5,4,2,1
123.0,679.4,0.15,6.57,103.45,4461.99,0.23,247.89,42,2,11,2,1
4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,2,1
15.0,45.0,0.5,2.0,22.5,90.0,0.02,5.0,5,0,0,2,1
9.0,25.27,0.27,3.75,6.74,94.75,0.01,5.26,4,0,1,2,1
32.0,118.41,0.14,7.2,16.45,852.58,0.04,47.37,13,0,1,2,1
11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,6,0,1,2,1
17.0,62.91,0.15,6.75,9.32,424.63,0.02,23.59,6,0,0,2,1
445.0,3011.84,0.02,41.88,71.91,126141.8,1.0,7007.88,50,0,5,2,1
88.0,423.05,0.07,13.43,31.49,5682.93,0.14,315.72,34,1,2,2,1
365.0,2206.2,0.02,43.27,50.99,95460.74,0.74,5303.37,112,22,23,2,1
83.0,403.21,0.08,12.19,33.08,4914.15,0.13,273.01,25,11,7,2,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
61.0,279.68,0.16,6.43,43.51,1797.96,0.09,99.89,15,0,0,2,1
69.0,331.71,0.18,5.6,59.23,1857.56,0.11,103.2,13,0,0,2,1
24.0,98.1,0.26,3.85,25.48,377.68,0.03,20.98,6,0,0,2,1
124.0,650.74,0.07,14.0,46.48,9110.4,0.22,506.13,35,2,3,2,1
34.0,136.0,0.13,7.71,17.63,1049.14,0.05,58.29,14,0,1,2,1
95.0,470.65,0.07,13.72,34.3,6458.35,0.16,358.8,35,0,3,2,1
361.0,2241.61,0.04,22.82,98.25,51144.16,0.75,2841.34,131,24,22,2,1
212.0,1184.01,0.07,15.17,78.07,17957.52,0.39,997.64,75,5,2,2,1
26.0,108.42,0.33,3.0,36.14,325.25,0.04,18.07,4,0,1,2,1
203.0,1121.28,0.07,15.35,73.03,17214.99,0.37,956.39,75,4,4,2,1
138.0,744.14,0.09,10.82,68.76,8053.51,0.25,447.42,45,12,5,2,1
437.0,2922.0,0.03,33.6,86.96,98179.22,0.97,5454.4,137,27,18,2,1
32.0,125.02,0.12,8.25,15.15,1031.42,0.04,57.3,15,0,0,2,1
93.0,460.74,0.08,13.0,35.44,5989.62,0.15,332.76,34,0,2,2,1
7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3,0,1,2,1
85.0,421.11,0.1,10.47,40.21,4409.92,0.14,245.0,35,0,3,2,1
7.0,16.25,1.33,0.75,21.67,12.19,0.01,0.68,8,0,1,2,1
36.0,147.15,0.14,7.31,20.12,1076.02,0.05,59.78,14,0,3,2,1
122.0,625.77,0.06,16.5,37.93,10325.25,0.21,573.62,43,2,3,2,1
50.0,219.62,0.2,5.0,43.92,1098.08,0.07,61.0,9,0,1,2,1
95.0,508.97,0.05,18.9,26.93,9619.48,0.17,534.42,29,0,9,2,1
60.0,278.63,0.08,12.46,22.36,3472.18,0.09,192.9,22,0,2,2,1
272.0,1704.57,0.06,17.69,96.33,30162.15,0.57,1675.67,88,19,16,2,1
113.0,570.02,0.06,15.47,36.84,8820.26,0.19,490.01,38,0,2,2,1
32.0,125.02,0.12,8.25,15.15,1031.42,0.04,57.3,15,0,0,2,1
40.0,169.92,0.11,8.94,19.01,1518.63,0.06,84.37,10,0,1,2,1
6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,5,0,2,2,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
26.0,108.42,0.29,3.5,30.98,379.46,0.04,21.08,9,0,0,2,1
105.0,546.99,0.08,12.78,42.79,6991.99,0.18,388.44,26,4,3,2,1
11.0,34.87,0.19,5.25,6.64,183.06,0.01,10.17,5,0,0,2,1
99.0,490.47,0.05,18.75,26.16,9196.23,0.16,510.9,27,0,2,2,1
55.0,261.51,0.06,17.45,14.98,4564.69,0.09,253.59,19,0,3,2,1
85.0,432.43,0.07,13.82,31.3,5974.42,0.14,331.91,28,1,3,2,1
132.0,692.73,0.05,20.7,33.47,14339.44,0.23,796.64,41,0,3,2,1
