Halstead_d,Halstead_e,Halstead_i,Halstead_n,Halstead_t,Halstead_v,McCabe_loc,McCabe_v(g),total_Op,uniq_Opnd,defects
15.0,4615.62,20.51,61.0,256.42,307.71,38.0,5.0,36.0,15.0,1
26.92,26321.9,36.31,177.0,1462.33,977.67,48.0,12.0,107.0,26.0,1
41.3,68641.45,40.24,293.0,3813.41,1662.02,70.0,15.0,175.0,30.0,1
22.8,14439.1,27.78,116.0,802.17,633.29,23.0,5.0,78.0,20.0,1
20.16,14002.37,34.45,128.0,777.91,694.56,27.0,8.0,72.0,25.0,1
4.28,444.89,24.31,26.0,24.72,104.0,10.0,1.0,15.0,9.0,1
7.46,1594.5,28.62,46.0,88.58,213.62,13.0,1.0,27.0,14.0,1
14.71,8017.24,37.05,109.0,445.4,545.0,23.0,8.0,66.0,19.0,1
9.78,1605.84,16.8,38.0,89.21,164.23,11.0,4.0,22.0,9.0,1
7.73,1425.51,23.87,42.0,79.19,184.48,9.0,2.0,25.0,11.0,1
6.97,1408.1,29.01,43.0,78.23,202.12,11.0,3.0,24.0,15.0,1
17.81,19385.15,61.1,185.0,1076.95,1088.29,49.0,8.0,110.0,40.0,1
44.31,94805.86,48.29,354.0,5266.99,2139.72,53.0,11.0,226.0,39.0,1
21.0,8794.04,19.94,81.0,488.56,418.76,21.0,5.0,51.0,15.0,1
8.9,3829.05,48.29,86.0,212.72,430.0,16.0,4.0,52.0,21.0,1
25.0,16984.95,27.18,123.0,943.61,679.4,22.0,5.0,81.0,21.0,1
24.87,18012.97,29.12,129.0,1000.72,724.3,24.0,5.0,85.0,23.0,1
18.67,13013.89,37.35,131.0,722.99,697.17,27.0,6.0,75.0,24.0,1
21.33,8714.36,19.15,93.0,484.13,408.49,27.0,5.0,61.0,9.0,1
35.34,43599.82,34.9,208.0,2422.21,1233.59,39.0,9.0,130.0,32.0,1
7.0,1930.48,39.4,58.0,107.25,275.78,16.0,3.0,30.0,18.0,1
12.28,5231.08,34.7,86.0,290.62,426.06,19.0,4.0,52.0,18.0,1
25.03,40253.51,64.25,259.0,2236.31,1608.25,66.0,16.0,148.0,51.0,1
7.2,586.15,11.31,22.0,32.56,81.41,12.0,2.0,13.0,5.0,1
14.17,6002.83,29.91,84.0,333.49,423.73,19.0,5.0,50.0,18.0,1
13.5,2917.3,16.01,50.0,162.07,216.1,9.0,3.0,32.0,8.0,1
9.95,3462.31,34.99,69.0,192.35,348.06,29.0,4.0,42.0,19.0,1
27.42,80852.59,107.5,481.0,4491.81,2948.19,286.0,27.0,310.0,53.0,1
11.0,3595.9,29.72,68.0,199.77,326.9,26.0,3.0,46.0,14.0,1
18.15,17326.76,52.58,177.0,962.6,954.44,64.0,11.0,118.0,26.0,1
12.38,5473.17,35.74,92.0,304.07,442.28,47.0,4.0,59.0,16.0,1
19.95,22125.51,55.59,187.0,1229.19,1109.05,107.0,9.0,111.0,40.0,1
19.65,20664.58,53.5,178.0,1148.03,1051.43,107.0,9.0,105.0,39.0,1
14.45,10515.73,50.35,131.0,584.21,727.65,74.0,5.0,75.0,31.0,1
10.61,3694.35,32.84,75.0,205.24,348.29,37.0,4.0,48.0,14.0,1
14.03,12478.8,63.37,161.0,693.27,889.29,79.0,7.0,103.0,31.0,1
30.22,54519.67,59.7,303.0,3028.87,1804.12,134.0,15.0,185.0,41.0,1
16.14,14440.71,55.37,152.0,802.26,894.16,55.0,4.0,84.0,40.0,1
12.0,3356.19,23.31,61.0,186.46,279.68,22.0,3.0,37.0,12.0,1
16.2,5273.72,20.09,73.0,292.98,325.54,22.0,3.0,46.0,10.0,1
5.0,182.48,7.3,13.0,10.14,36.5,8.0,3.0,9.0,2.0,1
38.54,107551.84,72.43,439.0,5975.1,2790.97,151.0,18.0,273.0,56.0,1
1.0,4.75,4.75,3.0,0.26,4.75,2.0,1.0,2.0,1.0,1
2.0,23.22,5.8,5.0,1.29,11.61,2.0,1.0,4.0,1.0,1
33.41,59984.29,53.74,291.0,3332.46,1795.45,70.0,13.0,186.0,44.0,1
2.5,49.13,7.86,7.0,2.73,19.65,4.0,1.0,5.0,2.0,1
2.5,38.77,6.2,6.0,2.15,15.51,2.0,1.0,5.0,1.0,1
4.5,694.29,34.29,37.0,38.57,154.29,27.0,1.0,19.0,12.0,1
6.57,4461.99,103.45,123.0,247.89,679.4,57.0,1.0,69.0,37.0,1
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,1
2.0,90.0,22.5,15.0,5.0,45.0,7.0,1.0,11.0,4.0,1
3.75,94.75,6.74,9.0,5.26,25.27,7.0,1.0,6.0,2.0,1
7.2,852.58,16.45,32.0,47.37,118.41,16.0,2.0,23.0,5.0,1
3.0,109.62,12.18,11.0,6.09,36.54,11.0,1.0,7.0,4.0,1
6.75,424.63,9.32,17.0,23.59,62.91,8.0,2.0,11.0,4.0,1
41.88,126141.8,71.91,445.0,7007.88,3011.84,62.0,14.0,282.0,72.0,1
13.43,5682.93,31.49,88.0,315.72,423.05,39.0,4.0,57.0,15.0,1
43.27,95460.74,50.99,365.0,5303.37,2206.2,165.0,13.0,240.0,39.0,1
12.19,4914.15,33.08,83.0,273.01,403.21,45.0,3.0,53.0,16.0,1
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1
6.43,1797.96,43.51,61.0,99.89,279.68,21.0,2.0,43.0,14.0,1
5.6,1857.56,59.23,69.0,103.2,331.71,23.0,1.0,41.0,20.0,1
3.85,377.68,25.48,24.0,20.98,98.1,12.0,1.0,13.0,10.0,1
14.0,9110.4,46.48,124.0,506.13,650.74,44.0,7.0,76.0,24.0,1
7.71,1049.14,17.63,34.0,58.29,136.0,17.0,4.0,22.0,7.0,1
13.72,6458.35,34.3,95.0,358.8,470.65,40.0,5.0,57.0,18.0,1
22.82,51144.16,98.25,361.0,2841.34,2241.61,179.0,13.0,208.0,57.0,1
15.17,17957.52,78.07,212.0,997.64,1184.01,92.0,8.0,121.0,36.0,1
3.0,325.25,36.14,26.0,18.07,108.42,14.0,1.0,14.0,12.0,1
15.35,17214.99,73.03,203.0,956.39,1121.28,92.0,8.0,116.0,34.0,1
10.82,8053.51,68.76,138.0,447.42,744.14,64.0,4.0,77.0,31.0,1
33.6,98179.22,86.96,437.0,5454.4,2922.0,184.0,16.0,257.0,75.0,1
8.25,1031.42,15.15,32.0,57.3,125.02,17.0,4.0,21.0,6.0,1
13.0,5989.62,35.44,93.0,332.76,460.74,38.0,5.0,57.0,18.0,1
2.0,39.3,9.83,7.0,2.18,19.65,6.0,1.0,4.0,3.0,1
10.47,4409.92,40.21,85.0,245.0,421.11,41.0,4.0,56.0,18.0,1
0.75,12.19,21.67,7.0,0.68,16.25,13.0,1.0,1.0,4.0,1
7.31,1076.02,20.12,36.0,59.78,147.15,20.0,4.0,23.0,8.0,1
16.5,10325.25,37.93,122.0,573.62,625.77,50.0,5.0,78.0,20.0,1
5.0,1098.08,43.92,50.0,61.0,219.62,17.0,1.0,30.0,14.0,1
18.9,9619.48,26.93,95.0,534.42,508.97,41.0,6.0,59.0,20.0,1
12.46,3472.18,22.36,60.0,192.9,278.63,29.0,4.0,33.0,13.0,1
17.69,30162.15,96.33,272.0,1675.67,1704.57,125.0,8.0,156.0,59.0,1
15.47,8820.26,36.84,113.0,490.01,570.02,42.0,5.0,71.0,19.0,1
8.25,1031.42,15.15,32.0,57.3,125.02,17.0,4.0,21.0,6.0,1
8.94,1518.63,19.01,40.0,84.37,169.92,14.0,3.0,27.0,8.0,1
2.0,31.02,7.75,6.0,1.72,15.51,9.0,1.0,4.0,2.0,1
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1
3.5,379.46,30.98,26.0,21.08,108.42,11.0,2.0,15.0,11.0,1
12.78,6991.99,42.79,105.0,388.44,546.99,35.0,3.0,63.0,23.0,1
5.25,183.06,6.64,11.0,10.17,34.87,7.0,2.0,8.0,2.0,1
18.75,9196.23,26.16,99.0,510.9,490.47,34.0,5.0,59.0,16.0,1
17.45,4564.69,14.98,55.0,253.59,261.51,24.0,4.0,31.0,11.0,1
13.82,5974.42,31.3,85.0,331.91,432.43,35.0,4.0,50.0,19.0,1
20.7,14339.44,33.47,132.0,796.64,692.73,48.0,4.0,86.0,20.0,1
11.57,10906.35,81.45,167.0,605.91,942.52,61.0,7.0,113.0,35.0,1
2.43,273.43,46.36,27.0,15.19,112.59,20.0,1.0,10.0,14.0,1
2.5,138.77,22.2,15.0,7.71,55.51,10.0,1.0,7.0,8.0,1
12.83,5971.91,36.26,99.0,331.77,465.34,38.0,5.0,64.0,15.0,1
1.5,12.0,5.33,4.0,0.67,8.0,4.0,1.0,3.0,1.0,1
7.43,1015.79,18.41,35.0,56.43,136.74,15.0,2.0,22.0,7.0,1
3.0,119.59,13.29,12.0,6.64,39.86,6.0,1.0,8.0,4.0,1
2.5,60.0,9.6,8.0,3.33,24.0,6.0,1.0,5.0,3.0,1
20.0,16084.69,40.21,144.0,893.59,804.23,50.0,6.0,88.0,28.0,1
5.82,1062.75,31.39,43.0,59.04,182.66,17.0,1.0,27.0,11.0,1
7.31,1619.78,30.33,49.0,89.99,221.65,20.0,2.0,30.0,13.0,1
4.67,355.35,16.32,20.0,19.74,76.15,8.0,1.0,13.0,6.0,1
6.0,1423.11,39.53,54.0,79.06,237.19,20.0,5.0,38.0,12.0,1
13.43,4843.41,26.84,75.0,269.08,360.55,36.0,7.0,44.0,15.0,1
7.33,3942.93,73.32,104.0,219.05,537.67,27.0,1.0,60.0,27.0,1
8.33,933.33,13.44,28.0,51.85,112.0,13.0,3.0,18.0,6.0,1
8.33,933.33,13.44,28.0,51.85,112.0,13.0,3.0,18.0,6.0,1
8.33,933.33,13.44,28.0,51.85,112.0,13.0,3.0,18.0,6.0,1
10.89,19613.39,165.42,298.0,1089.63,1801.23,78.0,6.0,200.0,54.0,1
12.29,23269.16,154.03,311.0,1292.73,1893.2,84.0,7.0,207.0,55.0,1
30.88,49456.13,51.86,277.0,2747.56,1601.44,99.0,8.0,177.0,34.0,1
7.65,1462.35,24.99,45.0,81.24,191.16,25.0,3.0,28.0,10.0,1
30.12,48369.03,53.32,273.0,2687.17,1605.96,97.0,14.0,164.0,38.0,1
27.64,41638.64,54.5,254.0,2313.26,1506.41,95.0,16.0,156.0,39.0,1
28.71,58255.33,70.65,331.0,3236.41,2028.79,132.0,14.0,197.0,49.0,1
18.98,22882.74,63.49,217.0,1271.26,1205.35,61.0,4.0,136.0,32.0,1
3.0,150.57,16.73,14.0,8.36,50.19,8.0,1.0,8.0,6.0,1
10.08,6102.99,60.03,118.0,339.06,605.26,55.0,5.0,74.0,24.0,1
18.5,20116.66,58.78,198.0,1117.59,1087.39,57.0,4.0,124.0,30.0,1
20.13,14362.87,35.44,138.0,797.94,713.45,51.0,13.0,93.0,19.0,1
21.91,32835.61,68.37,247.0,1824.2,1498.32,93.0,7.0,144.0,47.0,1
4.9,2425.5,101.02,99.0,134.75,495.0,29.0,1.0,64.0,25.0,1
33.33,66290.05,59.66,334.0,3682.78,1988.7,112.0,16.0,194.0,42.0,1
29.75,90061.35,101.78,463.0,5003.41,3027.63,152.0,22.0,271.0,71.0,1
8.68,3238.55,42.94,76.0,179.92,372.92,25.0,4.0,46.0,19.0,1
19.4,25571.05,67.96,227.0,1420.61,1318.27,78.0,11.0,138.0,39.0,1
10.61,4401.18,39.13,83.0,244.51,415.0,35.0,5.0,52.0,19.0,1
2.5,124.57,19.93,15.0,6.92,49.83,12.0,3.0,10.0,5.0,1
9.75,1584.53,16.67,37.0,88.03,162.52,19.0,2.0,25.0,8.0,1
8.0,944.22,14.75,31.0,52.46,118.03,19.0,3.0,19.0,6.0,1
5.25,691.79,25.1,30.0,38.43,131.77,15.0,2.0,16.0,12.0,1
23.29,77990.66,143.73,521.0,4332.81,3348.08,217.0,28.0,345.0,68.0,1
46.67,130658.97,60.0,438.0,7258.83,2799.84,150.0,27.0,270.0,54.0,1
12.43,4498.32,29.12,77.0,249.91,361.93,30.0,3.0,48.0,14.0,1
8.5,1382.33,19.13,39.0,76.8,162.63,15.0,1.0,22.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,1
8.71,1890.85,24.93,48.0,105.05,217.13,25.0,3.0,29.0,12.0,1
17.0,6517.36,22.55,76.0,362.08,383.37,15.0,8.0,44.0,16.0,1
25.51,33184.0,50.98,226.0,1843.56,1300.6,56.0,13.0,132.0,35.0,1
6.5,870.87,20.61,31.0,48.38,133.98,20.0,2.0,18.0,10.0,1
12.19,2194.79,14.78,41.0,121.93,180.09,9.0,2.0,26.0,8.0,1
44.04,123803.5,63.84,441.0,6877.97,2811.39,145.0,25.0,268.0,55.0,1
15.89,4738.27,18.77,69.0,263.24,298.21,34.0,4.0,43.0,9.0,1
8.5,1554.11,21.51,41.0,86.34,182.84,12.0,1.0,24.0,11.0,1
15.83,5074.74,20.24,63.0,281.93,320.51,24.0,5.0,38.0,15.0,1
14.5,10932.56,52.0,135.0,607.36,753.97,74.0,6.0,77.0,32.0,1
10.8,3165.56,27.14,69.0,175.86,293.11,36.0,1.0,45.0,10.0,1
3.5,209.28,17.08,18.0,11.63,59.79,7.0,2.0,15.0,3.0,1
2.5,110.95,17.75,14.0,6.16,44.38,7.0,1.0,10.0,4.0,1
3.0,100.81,11.2,13.0,5.6,33.6,6.0,1.0,10.0,2.0,1
14.25,10911.35,53.73,142.0,606.19,765.71,55.0,5.0,85.0,28.0,1
3.38,321.25,28.2,25.0,17.85,95.18,21.0,1.0,16.0,8.0,1
5.0,620.0,24.8,31.0,34.44,124.0,17.0,3.0,21.0,8.0,1
7.14,905.08,17.74,31.0,50.28,126.71,19.0,3.0,21.0,7.0,1
10.67,2202.02,19.35,47.0,122.33,206.44,22.0,3.0,31.0,9.0,1
10.05,4534.29,44.93,88.0,251.9,451.38,40.0,3.0,54.0,22.0,1
4.9,298.63,12.44,17.0,16.59,60.94,15.0,2.0,10.0,5.0,1
17.27,10524.82,35.28,113.0,584.71,609.33,27.0,5.0,75.0,22.0,1
5.2,693.88,25.66,32.0,38.55,133.44,35.0,1.0,19.0,10.0,1
7.14,3291.0,64.5,93.0,182.83,460.74,30.0,2.0,63.0,21.0,1
3.0,264.0,29.33,22.0,14.67,88.0,12.0,1.0,12.0,10.0,1
1.1,55.21,45.63,14.0,3.07,50.19,22.0,1.0,3.0,10.0,1
13.98,7472.51,38.26,106.0,415.14,534.71,40.0,5.0,63.0,20.0,1
27.24,67213.15,90.59,385.0,3734.06,2467.62,176.0,16.0,229.0,63.0,1
22.19,39004.08,79.19,278.0,2166.89,1757.5,132.0,13.0,168.0,57.0,1
17.79,22482.47,71.07,214.0,1249.03,1264.07,101.0,13.0,131.0,42.0,1
4.0,312.55,19.53,20.0,17.36,78.14,7.0,1.0,13.0,7.0,1
4.5,411.19,20.31,24.0,22.84,91.38,11.0,1.0,15.0,7.0,1
4.5,411.19,20.31,24.0,22.84,91.38,11.0,1.0,15.0,7.0,1
4.5,411.19,20.31,24.0,22.84,91.38,11.0,1.0,15.0,7.0,1
4.5,411.19,20.31,24.0,22.84,91.38,11.0,1.0,15.0,7.0,1
6.86,776.91,16.52,29.0,43.16,113.3,16.0,2.0,17.0,7.0,1
13.0,5796.41,34.3,90.0,322.02,445.88,38.0,2.0,54.0,18.0,1
11.93,7411.68,52.11,116.0,411.76,621.48,50.0,5.0,70.0,27.0,1
1.0,8.0,8.0,4.0,0.44,8.0,4.0,1.0,2.0,2.0,1
19.5,19167.59,50.41,176.0,1064.87,982.95,60.0,6.0,111.0,30.0,1
17.0,12417.08,42.97,133.0,689.84,730.42,63.0,8.0,82.0,27.0,1
26.13,22222.67,32.56,154.0,1234.59,850.63,72.0,11.0,97.0,24.0,1
15.47,17523.69,73.18,195.0,973.54,1132.43,57.0,6.0,124.0,39.0,1
16.45,18211.24,67.29,204.0,1011.74,1106.96,82.0,16.0,119.0,31.0,1
44.9,234743.54,116.45,794.0,13041.31,5228.46,288.0,45.0,509.0,73.0,1
22.29,34646.7,69.72,274.0,1924.82,1554.24,96.0,9.0,167.0,36.0,1
15.48,16513.25,68.88,192.0,917.4,1066.48,68.0,18.0,132.0,31.0,1
28.95,43431.19,51.83,254.0,2412.84,1500.35,84.0,11.0,154.0,38.0,1
6.42,474.89,11.53,20.0,26.38,74.01,20.0,2.0,9.0,6.0,1
23.42,29746.87,54.22,215.0,1652.6,1269.98,72.0,12.0,128.0,39.0,1
6.27,1102.5,28.02,43.0,61.25,175.76,16.0,1.0,20.0,11.0,1
19.88,13396.54,33.91,125.0,744.25,674.04,40.0,5.0,72.0,24.0,1
6.43,1208.47,29.24,41.0,67.14,187.98,12.0,1.0,23.0,14.0,1
6.43,1208.47,29.24,41.0,67.14,187.98,11.0,1.0,23.0,14.0,1
34.78,51502.32,42.58,240.0,2861.24,1480.78,50.0,8.0,148.0,41.0,1
5.19,879.88,32.64,38.0,48.88,169.46,25.0,2.0,23.0,13.0,1
2.5,38.77,6.2,6.0,2.15,15.51,4.0,1.0,5.0,1.0,1
21.49,65087.11,140.96,453.0,3615.95,3028.98,220.0,12.0,263.0,84.0,1
5.6,1857.56,59.23,69.0,103.2,331.71,22.0,1.0,41.0,20.0,1
5.6,1857.56,59.23,69.0,103.2,331.71,23.0,1.0,41.0,20.0,1
23.74,24784.89,43.97,189.0,1376.94,1043.95,89.0,6.0,108.0,29.0,1
5.33,945.06,33.22,41.0,52.5,177.2,15.0,1.0,25.0,12.0,1
26.82,61212.81,85.07,362.0,3400.71,2281.97,100.0,7.0,223.0,57.0,1
4.67,310.84,14.27,18.0,17.27,66.61,12.0,1.0,10.0,6.0,1
14.62,11401.84,53.34,142.0,633.44,779.84,72.0,7.0,89.0,29.0,1
3.14,687.42,69.59,46.0,38.19,218.72,23.0,1.0,24.0,21.0,1
27.6,63607.25,83.5,376.0,3533.74,2304.61,140.0,18.0,238.0,50.0,1
35.6,71598.78,56.51,334.0,3977.71,2011.47,162.0,17.0,204.0,42.0,1
9.31,2347.15,27.09,55.0,130.4,252.17,33.0,1.0,33.0,13.0,1
29.7,33183.4,37.62,196.0,1843.52,1117.29,82.0,13.0,115.0,30.0,1
40.09,56980.83,35.46,247.0,3165.6,1421.46,73.0,10.0,154.0,29.0,1
42.25,107760.09,60.37,399.0,5986.67,2550.53,109.0,18.0,230.0,56.0,1
16.0,13079.79,51.09,148.0,726.66,817.49,61.0,5.0,88.0,30.0,1
48.32,159215.89,68.18,497.0,8845.33,3294.79,153.0,27.0,285.0,68.0,1
5.83,1895.83,55.71,65.0,105.32,325.0,33.0,1.0,30.0,24.0,1
2.5,166.52,26.64,18.0,9.25,66.61,10.0,1.0,10.0,8.0,1
15.47,13919.45,58.17,162.0,773.3,899.84,81.0,4.0,96.0,32.0,1
30.44,38352.97,41.39,216.0,2130.72,1259.9,97.0,11.0,126.0,34.0,1
1.0,8.0,8.0,4.0,0.44,8.0,3.0,1.0,2.0,2.0,1
30.43,53155.21,57.39,284.0,2953.07,1746.53,75.0,9.0,172.0,46.0,1
31.25,58603.66,60.01,307.0,3255.76,1875.32,98.0,17.0,182.0,46.0,1
31.2,40708.58,41.82,220.0,2261.59,1304.76,119.0,14.0,136.0,35.0,1
21.25,8891.64,19.69,88.0,493.98,418.43,35.0,5.0,54.0,12.0,1
18.0,44415.05,137.08,382.0,2467.5,2467.5,116.0,12.0,242.0,70.0,1
49.32,156823.6,64.47,491.0,8712.42,3179.59,205.0,26.0,297.0,59.0,1
2.67,82.35,11.58,11.0,4.57,30.88,5.0,1.0,7.0,3.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
3.5,220.91,18.03,19.0,12.27,63.12,12.0,1.0,12.0,5.0,0
2.67,82.35,11.58,11.0,4.57,30.88,5.0,1.0,7.0,3.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
3.75,414.05,29.44,29.0,23.0,110.41,13.0,1.0,19.0,8.0,0
3.5,220.91,18.03,19.0,12.27,63.12,12.0,1.0,12.0,5.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
3.5,220.91,18.03,19.0,12.27,63.12,12.0,1.0,12.0,5.0,0
0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0
7.33,753.86,14.02,27.0,41.88,102.8,13.0,1.0,16.0,6.0,0
10.0,1888.7,18.89,43.0,104.93,188.87,16.0,3.0,28.0,9.0,0
10.0,1888.7,18.89,43.0,104.93,188.87,16.0,3.0,28.0,9.0,0
10.0,1888.7,18.89,43.0,104.93,188.87,16.0,3.0,28.0,9.0,0
5.2,737.24,27.26,34.0,40.96,141.78,16.0,1.0,21.0,10.0,0
11.38,4697.06,36.3,85.0,260.95,412.93,35.0,6.0,57.0,16.0,0
5.78,708.49,21.22,30.0,39.36,122.62,14.0,2.0,17.0,9.0,0
15.86,7677.16,30.53,103.0,426.51,484.15,40.0,4.0,66.0,14.0,0
11.57,5663.36,42.34,94.0,314.63,489.69,38.0,4.0,56.0,23.0,0
10.0,2898.93,28.99,66.0,161.05,289.89,26.0,2.0,44.0,11.0,0
9.17,1393.33,16.58,38.0,77.41,152.0,15.0,2.0,27.0,6.0,0
10.29,2139.43,20.22,52.0,118.86,208.0,21.0,1.0,36.0,7.0,0
4.8,319.72,13.88,18.0,17.76,66.61,11.0,1.0,12.0,5.0,0
6.67,720.0,16.2,27.0,40.0,108.0,17.0,2.0,19.0,6.0,0
9.35,2381.95,27.25,58.0,132.33,254.75,25.0,3.0,41.0,10.0,0
17.67,14573.21,46.69,155.0,809.62,824.9,56.0,10.0,102.0,24.0,0
15.83,11291.12,45.08,138.0,627.28,713.45,59.0,5.0,82.0,23.0,0
23.29,42021.08,77.47,315.0,2334.5,1804.29,120.0,12.0,197.0,38.0,0
9.17,2114.77,25.17,51.0,117.49,230.7,23.0,3.0,31.0,12.0,0
9.17,2114.77,25.17,51.0,117.49,230.7,23.0,3.0,31.0,12.0,0
9.17,2114.77,25.17,51.0,117.49,230.7,22.0,3.0,31.0,12.0,0
7.74,4095.2,68.36,104.0,227.51,529.1,31.0,2.0,61.0,25.0,0
5.2,780.61,28.87,36.0,43.37,150.12,13.0,1.0,23.0,10.0,0
5.87,1459.6,42.41,55.0,81.09,248.8,17.0,1.0,33.0,15.0,0
12.33,10369.98,68.24,156.0,576.11,841.2,32.0,4.0,101.0,29.0,0
5.56,1619.04,52.46,62.0,89.95,291.43,17.0,1.0,37.0,18.0,0
24.0,22758.88,39.51,177.0,1264.38,948.29,74.0,7.0,102.0,25.0,0
10.08,1731.04,17.03,42.0,96.17,171.67,23.0,3.0,31.0,6.0,0
10.31,2015.11,18.95,46.0,111.95,195.4,20.0,2.0,31.0,8.0,0
9.0,965.81,11.92,29.0,53.66,107.31,13.0,2.0,21.0,4.0,0
11.7,4075.46,29.77,82.0,226.41,348.33,30.0,2.0,56.0,10.0,0
18.5,10434.98,30.49,120.0,579.72,564.05,38.0,6.0,83.0,13.0,0
23.65,15578.6,27.84,137.0,865.48,658.61,55.0,5.0,96.0,13.0,0
10.67,2576.83,22.65,55.0,143.16,241.58,24.0,3.0,39.0,9.0,0
16.88,8184.35,28.74,102.0,454.69,485.0,36.0,9.0,75.0,12.0,0
32.93,125808.33,115.99,606.0,6989.35,3820.09,210.0,25.0,398.0,60.0,0
3.0,134.92,14.99,13.0,7.5,44.97,7.0,1.0,8.0,5.0,0
2.5,99.66,15.95,12.0,5.54,39.86,8.0,1.0,7.0,5.0,0
13.0,3826.19,22.64,66.0,212.57,294.32,23.0,2.0,40.0,11.0,0
4.67,355.35,16.32,20.0,19.74,76.15,9.0,1.0,13.0,6.0,0
14.71,8458.55,39.09,115.0,469.92,575.0,34.0,5.0,72.0,19.0,0
4.0,289.36,18.08,19.0,16.07,72.34,9.0,1.0,11.0,7.0,0
19.29,16252.03,43.7,163.0,902.89,842.7,63.0,11.0,109.0,21.0,0
3.0,124.54,13.84,12.0,6.92,41.51,7.0,1.0,7.0,5.0,0
9.26,3363.54,39.2,74.0,186.86,363.11,28.0,2.0,42.0,19.0,0
5.79,601.71,17.98,26.0,33.43,104.0,14.0,1.0,17.0,7.0,0
9.0,3426.62,42.3,81.0,190.37,380.74,29.0,4.0,47.0,17.0,0
17.0,9259.3,32.04,111.0,514.4,544.66,41.0,8.0,77.0,15.0,0
10.29,2057.13,19.44,50.0,114.29,200.0,18.0,1.0,34.0,7.0,0
3.0,252.0,28.0,21.0,14.0,84.0,14.0,1.0,11.0,10.0,0
2.5,49.13,7.86,7.0,2.73,19.65,4.0,1.0,5.0,2.0,0
3.0,194.18,21.58,17.0,10.79,64.73,11.0,1.0,9.0,8.0,0
2.5,49.13,7.86,7.0,2.73,19.65,4.0,1.0,5.0,2.0,0
1.5,17.41,7.74,5.0,0.97,11.61,6.0,1.0,3.0,2.0,0
6.43,814.57,19.71,31.0,45.25,126.71,18.0,2.0,22.0,7.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
17.0,10202.14,35.3,117.0,566.79,600.13,43.0,5.0,66.0,21.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
0.5,5.8,23.22,5.0,0.32,11.61,8.0,1.0,1.0,4.0,0
0.5,5.8,23.22,5.0,0.32,11.61,10.0,1.0,1.0,4.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
1.0,18.09,18.09,7.0,1.01,18.09,5.0,1.0,3.0,4.0,0
2.5,90.0,14.4,12.0,5.0,36.0,7.0,1.0,7.0,4.0,0
1.0,18.09,18.09,7.0,1.01,18.09,3.0,1.0,3.0,4.0,0
3.33,230.63,20.76,20.0,12.81,69.19,13.0,1.0,12.0,6.0,0
0.5,7.75,31.02,6.0,0.43,15.51,11.0,1.0,1.0,5.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
1.0,13.93,13.93,6.0,0.77,13.93,4.0,1.0,3.0,3.0,0
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0
11.6,9507.73,70.66,152.0,528.21,819.63,39.0,2.0,94.0,30.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,4.75,4.75,3.0,0.26,4.75,4.0,1.0,2.0,1.0,0
3.33,230.63,20.76,20.0,12.81,69.19,13.0,1.0,12.0,6.0,0
1.0,18.09,18.09,7.0,1.01,18.09,4.0,1.0,3.0,4.0,0
1.0,18.09,18.09,7.0,1.01,18.09,2.0,1.0,3.0,4.0,0
4.0,252.47,15.78,19.0,14.03,63.12,10.0,1.0,11.0,5.0,0
4.38,1128.06,58.94,57.0,62.67,257.83,20.0,1.0,37.0,16.0,0
0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0
3.33,230.63,20.76,20.0,12.81,69.19,14.0,1.0,12.0,6.0,0
2.0,67.38,16.84,12.0,3.74,33.69,13.0,1.0,2.0,5.0,0
1.57,64.76,26.22,13.0,3.6,41.21,15.0,1.0,2.0,7.0,0
2.67,157.89,22.2,16.0,8.77,59.21,24.0,1.0,4.0,9.0,0
9.27,2097.29,24.39,50.0,116.52,226.18,19.0,3.0,33.0,11.0,0
